n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,8897,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,8897,3.88341,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.271853,0,0.271853
2,17993,pytorch_vgg19,130000,149,8,J65,JJ2,8897,7.21478e+06,0.0108931,43269.4,7.08002e+06,9096,6.39365,8897,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.85513,0,2.85513
2,17993,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,67818.1,552606,9096,7.85367,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.277933,0,0.277933
3,27021,pytorch_vgg19,130000,8111,32,J82,JJ3,17993,1.41591e+08,0.00437808,43200.5,1.81844e+08,9028,20.8979,17993,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.83379,0,2.83379
3,27021,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,65016.7,529780,9028,11.7943,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.275856,0,0.275856
3,27021,pytorch_vgg19,130000,149,8,J65,JJ2,8897,7.21478e+06,0.0108931,40502.9,6.62734e+06,9028,12.7395,8897,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.83379,0,2.83379
4,35860,pytorch_vgg19,130000,8111,32,J82,JJ3,17993,1.41591e+08,0.00437808,34172.5,1.43842e+08,8839,41.3583,17993,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.77446,0,2.77446
4,35860,tf_alexnet,130000,343,256,J90,JJ4,27021,403309,0.00685291,60663.3,494238,8839,4.48733,27021,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.270081,0,0.270081
4,35860,pytorch_vgg19,130000,149,8,J65,JJ2,8897,7.21478e+06,0.0108931,37757.1,6.17806e+06,8839,18.9525,8897,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,2.77446,0,2.77446
4,35860,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,62236.3,507124,8839,15.6523,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.270081,0,0.270081
5,44749,pytorch_vgg19,130000,8111,32,J82,JJ3,17993,1.41591e+08,0.00437808,25333.5,1.06636e+08,8889,61.9345,17993,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,2.79016,0,2.79016
