slot_number,sim_time,tardiness
1,8996,0
2,17937,0
3,26875,0
4,35758,0
5,44726,0
6,53853,0
7,61137.5,0
8,62851,0
9,71982,0
10,81068,0
11,90228,0
12,99188,0
13,107886,0
14,116955,0
15,125600,0
16,126026,0
17,131307,0
18,135251,0
19,144187,0
20,153202,0
21,162336,0
22,171269,0
23,180308,0
24,189327,0
25,198320,0
26,207406,0
27,216370,0
28,225453,0
29,227041,0
30,233723,0
31,234507,0
32,243356,0
33,252292,0
34,257499,0
35,261312,0
36,267804,0
37,270257,0
38,278119,0
39,279156,0
40,288056,0
41,292645,0
42,296983,0
43,303565,0
44,306032,0
45,308331,0
46,315022,0
47,321175,0
48,324180,0
49,326489,0
50,331275,0
51,333073,0
52,334525,0
53,342050,0
54,344329,0
55,348904,0
56,350931,0
57,358639,0
58,360027,0
59,368839,0
60,377842,0
61,386443,0
62,386926,0
63,393021,0
64,395941,0
65,404948,0
66,413748,0
67,422396,0
68,422736,0
69,428916,0
70,431673,0
71,438083,0
72,440648,0
73,449799,0
74,450066,0
75,460181,0
76,461855,0
77,492160,0
78,495967,0
79,501578,0
80,513537,0
81,517632,0
82,542721,0
83,542836,0
84,549666,0
85,552023,0
86,561692,0
87,564707,0
88,576575,0
89,581534,0
90,600030,0
91,609561,0
92,627428,0
93,636323,0
94,653198,0
95,660092,0
96,669223,0
97,698052,0
98,719884,0
99,727105,0
100,782483,0
101,835820,0
