slot_number,sim_time,tardiness
1,6259,0
2,12670,0
3,19112,0
4,25427,0
5,31875,0
6,38344,0
7,44844,0
8,51307,0
9,57739,0
10,64149,0
11,70530,0
12,77020,0
13,83433,0
14,89919,0
15,96469,0
16,102994,0
17,109435,0
18,113737,0
19,115802,0
20,120224,0
21,122189,0
22,128756,0
23,135183,0
24,136362,0
25,141505,0
26,145565,0
27,147833,0
28,150285,0
29,154262,0
30,160702,0
31,163020,0
32,167102,0
33,172023,0
34,173528,0
35,180142,0
36,186104,0
37,186816,0
38,193187,0
39,196352,0
40,199493,0
41,205855,0
42,208479,0
43,210633,0
44,212261,0
45,213132,0
46,218542,0
47,220501,0
48,224978,0
49,228489,0
50,231485,0
51,235101,0
52,237868,0
53,244119,0
54,246222,0
55,250586,0
56,257073,0
57,263371,0
58,267152,0
59,269876,0
60,276159,0
61,282584,0
62,284547,0
63,288948,0
64,295343,0
65,299635,0
66,301753,0
67,308218,0
68,314658,0
69,320696,0
70,321034,0
71,322399,0
72,324812,0
73,327540,0
74,333972,0
75,338040,0
76,340494,0
77,346915,0
78,353330,0
79,355164,0
80,356195,0
81,359717,0
82,366182,0
83,372658,0
84,374933,0
85,376217,0
86,379187,0
87,381661,0
88,385572,0
89,392001,0
90,394455,0
91,398489,0
92,400440,0
93,404945,0
94,411440,0
95,417891,0
96,424342,0
97,427651,0
98,429052,0
99,429164,0
100,430848,0
101,431910,0
102,434123,0
103,437305,0
104,443612,0
105,449884,0
106,450112,0
107,452373,0
108,463638,0
109,490804,0
110,498937,0
111,505588,0
112,507205,0
113,509542,0
114,510505,0
115,516112,0
116,519688,0
117,520223,0
118,527553,0
119,546127,0
120,551716,0
121,558408,0
122,567206,0
123,576148,0
124,576951,0
125,606739,0
126,609371,0
127,622233,0
128,631644,0
129,639169,0
130,643927,0
131,662975,0
132,663043,0
133,682568,0
134,686075,0
135,702593,0
136,705467,0
137,771573,0
138,790399,0
139,819945,0
140,828291,0
141,848765,0
