n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,6485,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,6485,4.50871,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.198153,0,0.198153
2,12849,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,42561.7,351764,6364,8.9333,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.194456,0,0.194456
2,12849,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,71843.9,598714,6364,7.76386,6485,0,n1,Standard_NV6,M60,1,0.62,0,1.09602,0,1.09602
3,19203,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,40589.6,335465,6354,13.3509,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.19415,0,0.19415
3,19203,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,66266,552231,6354,15.5155,6485,0,n1,Standard_NV12,M60,1,1.24,0,1.0943,0,1.0943
3,19203,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,48952.6,390266,6354,11.3385,12849,0,n1,Standard_NV12,M60,1,1.24,0,1.0943,0,1.0943
4,25627,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,58474,483260,6424,3.40415,19203,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.196289,0,0.196289
4,25627,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,38620.6,319192,6424,17.8172,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.196289,0,0.196289
4,25627,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,60696.9,505820,6424,23.3526,6485,0,n1,Standard_NV12,M60,1,1.24,0,1.10636,0,1.10636
4,25627,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,43402.1,346015,6424,22.802,12849,0,n1,Standard_NV12,M60,1,1.24,0,1.10636,0,1.10636
5,32128,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,45374.5,685012,6501,9.14154,25627,0,n1,Standard_NV12,M60,1,1.24,0,1.11962,0,1.11962
5,32128,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,56483.5,466809,6501,6.8491,19203,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.158913,0,0.158913
5,32128,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,36629.9,302739,6501,22.3371,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.158913,0,0.158913
5,32128,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,55066.5,458899,6501,31.2836,6485,0,n1,Standard_NV12,M60,1,1.24,0,1.11962,0,1.11962
5,32128,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,37790.4,301277,6501,26.854,12849,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.158913,0,0.158913
6,38599,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,41226.5,622391,6471,18.2409,25627,0,n1,Standard_NV12,M60,1,1.24,0,1.11445,0,1.11445
6,38599,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,54156,447591,6471,3.70277,32128,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.112986,0,0.112986
6,38599,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,49368.5,411415,6471,39.178,6485,0,n1,Standard_NV12,M60,1,1.24,0,1.11445,0,1.11445
6,38599,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,35806.8,285464,6471,30.8874,12849,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.112986,0,0.112986
6,38599,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,34615.4,286089,6471,26.836,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.112986,0,0.112986
6,38599,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,54469.1,450161,6471,10.2782,19203,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.112986,0,0.112986
7,44927,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,37097.8,560059,6328,27.1392,25627,0,n1,Standard_NV24,M60,1,2.48,0,1.4531,0,1.4531
7,44927,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,52464,433590,6328,13.6314,19203,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.110489,0,0.110489
7,44927,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,52150.8,431018,6328,7.3237,32128,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.110489,0,0.110489
7,44927,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,43696.9,364150,6328,46.8979,6485,0,n1,Standard_NV24,M60,1,2.48,0,1.4531,0,1.4531
7,44927,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,33832.4,269723,6328,34.8316,12849,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.110489,0,0.110489
7,44927,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,32610.1,269516,6328,31.2356,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.110489,0,0.110489
7,44927,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,71039.9,342376,6328,5.82059,38599,0,n1,Standard_NV24,M60,1,2.48,0,1.4531,0,1.4531
8,51320,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,33060.2,499105,6393,36.1288,25627,0,n1,Standard_NV24,M60,1,2.48,0,1.46802,0,1.46802
8,51320,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,55949.6,466232,6393,3.55343,44927,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0868185,0,0.0868185
8,51320,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,50503.2,417385,6393,17.0191,19203,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0868185,0,0.0868185
8,51320,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,50189.8,414811,6393,10.9818,32128,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0868185,0,0.0868185
8,51320,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,38150.6,317930,6393,54.6971,6485,0,n1,Standard_NV24,M60,1,2.48,0,1.46802,0,1.46802
8,51320,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,31901.6,254330,6393,38.8163,12849,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0868185,0,0.0868185
8,51320,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,30649.2,253310,6393,35.6803,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0868185,0,0.0868185
8,51320,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,66904.9,322448,6393,11.701,38599,0,n1,Standard_NV24,M60,1,2.48,0,1.46802,0,1.46802
9,57844,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,53961.4,449665,6524,7.17968,44927,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0724889,0,0.0724889
9,57844,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,48522.3,401013,6524,20.4763,19203,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0724889,0,0.0724889
9,57844,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,28668.1,236936,6524,40.2162,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0724889,0,0.0724889
9,57844,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,29951,238779,6524,42.8827,12849,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0724889,0,0.0724889
9,57844,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,48208.7,398437,6524,14.7149,32128,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0724889,0,0.0724889
9,57844,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,32547.3,271235,6524,62.6562,6485,0,n1,Standard_NV24,M60,1,2.48,0,1.4981,0,1.4981
9,57844,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,62727.5,302315,6524,17.7019,38599,0,n1,Standard_NV24,M60,1,2.48,0,1.4981,0,1.4981
9,57844,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,28981.2,437525,6524,45.3027,25627,0,n1,Standard_NV24,M60,1,2.48,0,1.4981,0,1.4981
9,57844,tf_resnet50,130000,88,32,J139,JJ9,51320,477212,0.0127378,73911.4,412607,6524,1.58344,51320,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0724889,0,0.0724889
10,64211,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,51932.6,432758,6367,10.7187,44927,0,n3,In-house server 1,Quadro P600,1,0.11,0,0.194547,0,0.194547
10,64211,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,46500.7,384306,6367,23.8502,19203,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0518793,0,0.0518793
10,64211,pytorch_resnet50,130000,47,8,J57,JJ10,57844,646067,0.00511418,80870.9,298475,6367,3.07801,57844,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.103759,0,0.103759
10,64211,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,26646.4,220228,6367,44.6428,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0518793,0,0.0518793
10,64211,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,27960.4,222909,6367,46.8513,12849,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0518793,0,0.0518793
10,64211,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,46187,381728,6367,18.3582,32128,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0518793,0,0.0518793
10,64211,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,26829.2,223583,6367,65.4108,6485,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0518793,0,0.0518793
10,64211,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,58464.5,281769,6367,23.5583,38599,0,n2,Standard_NV12,M60,1,1.24,0,1.09654,0,1.09654
10,64211,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,24818.6,374683,6367,54.2558,25627,0,n2,Standard_NV12,M60,1,1.24,0,1.09654,0,1.09654
10,64211,tf_resnet50,130000,88,32,J139,JJ9,51320,477212,0.0127378,72741,406073,6367,3.12877,51320,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0518793,0,0.0518793
11,70661,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,49952.5,416258,6450,14.3038,44927,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0716667,0,0.0716667
11,70661,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,44527.8,368001,6450,27.2682,19203,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0716667,0,0.0716667
11,70661,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,20756.2,313353,6450,63.3256,25627,0,n2,Standard_NV12,M60,1,1.24,0,1.11083,0,1.11083
11,70661,tf_resnet50,130000,88,32,J139,JJ9,51320,477212,0.0127378,71598.9,399697,6450,4.69425,51320,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0716667,0,0.0716667
11,70661,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,24673.4,203921,6450,49.1272,0,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0716667,0,0.0716667
11,70661,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,26017.7,207421,6450,50.8715,12849,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0788333,0,0.0788333
11,70661,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,44214,365422,6450,22.0489,32128,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0788333,0,0.0788333
11,70661,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,24850.2,207091,6450,68.2013,6485,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0788333,0,0.0788333
11,70661,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,54304.1,261718,6450,29.4911,38599,0,n2,Standard_NV12,M60,1,1.24,0,1.11083,0,1.11083
11,70661,pytorch_resnet50,130000,47,8,J57,JJ10,57844,646067,0.00511418,78381.7,289288,6450,6.19614,57844,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.143333,0,0.143333
11,70661,pytorch_alexnet,130000,1171,128,J29,JJ11,64211,366127,0.00643143,45776.3,530755,6450,14.0903,64211,0,n1,In-house server 3,Quadro P600,5,0.44,0,0.394167,0,0.394167
12,77201,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,16640.8,251224,6540,72.522,25627,0,n2,Standard_NV12,M60,1,1.24,0,1.12633,0,1.12633
12,77201,pytorch_alexnet,130000,1171,128,J29,JJ11,64211,366127,0.00643143,39326.3,455970,6540,28.3771,64211,0,n1,In-house server 3,Quadro P600,5,0.44,0,0.399667,0,0.399667
12,77201,pytorch_resnet50,130000,47,8,J57,JJ10,57844,646067,0.00511418,75860.1,279981,6540,9.35778,57844,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.145333,0,0.145333
12,77201,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,50089.4,241406,6540,35.5067,38599,0,n2,Standard_NV12,M60,1,1.24,0,1.12633,0,1.12633
12,77201,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,22845.4,190383,6540,71.0307,6485,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0799333,0,0.0799333
12,77201,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,42215.2,348902,6540,25.7912,32128,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0799333,0,0.0799333
12,77201,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,24049.7,191731,6540,54.9479,12849,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0799333,0,0.0799333
12,77201,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,22674.7,187402,6540,53.6742,0,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0726667,0,0.0726667
12,77201,tf_resnet50,130000,88,32,J139,JJ9,51320,477212,0.0127378,70441.8,393238,6540,6.28158,51320,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0726667,0,0.0726667
12,77201,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,42529.3,351484,6540,30.7338,19203,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0726667,0,0.0726667
12,77201,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,47946.7,399543,6540,17.9389,44927,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0726667,0,0.0726667
12,77201,pytorch_alexnet,130000,2889,256,J2,JJ12,70661,849751,0.00319846,43207.1,1.19316e+06,6540,15.1364,70661,0,n4,In-house server 3,Quadro P600,4,0.44,0,0.799333,0,0.799333
13,83633,pytorch_vgg19,130000,5977,32,J67,JJ13,77201,7.80971e+07,0.0123606,43204.4,1.33995e+08,6432,14.8874,77201,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,2.01893,0,2.01893
13,83633,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,12468,188227,6432,81.5665,25627,0,n2,Standard_NV12,M60,1,1.24,0,1.10773,0,1.10773
13,83633,pytorch_alexnet,130000,1171,128,J29,JJ11,64211,366127,0.00643143,32786.3,380142,6432,42.428,64211,0,n1,In-house server 3,Quadro P600,5,0.44,0,0.393067,0,0.393067
13,83633,pytorch_resnet50,130000,47,8,J57,JJ10,57844,646067,0.00511418,73303.2,270544,6432,12.4672,57844,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.142933,0,0.142933
13,83633,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,45815.9,220810,6432,41.423,38599,0,n2,Standard_NV12,M60,1,1.24,0,1.10773,0,1.10773
13,83633,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,20812.7,173443,6432,73.8134,6485,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0786133,0,0.0786133
13,83633,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,40188.6,332152,6432,29.4716,32128,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0786133,0,0.0786133
13,83633,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,22054.2,175823,6432,58.9569,12849,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0786133,0,0.0786133
13,83633,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,20648,170652,6432,58.146,0,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0714667,0,0.0714667
13,83633,tf_resnet50,130000,88,32,J139,JJ9,51320,477212,0.0127378,69268.6,386688,6432,7.84269,51320,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0714667,0,0.0714667
13,83633,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,40502.8,334736,6432,34.1422,19203,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0714667,0,0.0714667
13,83633,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,45912.8,382595,6432,21.514,44927,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0714667,0,0.0714667
13,83633,pytorch_alexnet,130000,2889,256,J2,JJ12,70661,849751,0.00319846,36667.1,1.01256e+06,6432,30.0229,70661,0,n4,In-house server 3,Quadro P600,4,0.44,0,0.786133,0,0.786133
14,90052,pytorch_vgg19,130000,5977,32,J67,JJ13,77201,7.80971e+07,0.0123606,36772.4,1.14046e+08,6419,29.7447,77201,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,2.01485,0,2.01485
14,90052,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,8364.09,126271,6419,90.5928,25627,0,n2,Standard_NV24,M60,1,2.48,0,1.47399,0,1.47399
14,90052,pytorch_alexnet,130000,2889,256,J2,JJ12,70661,849751,0.00319846,30235.1,834939,6419,44.8792,70661,0,n4,In-house server 3,Quadro P600,4,0.44,0,0.784544,0,0.784544
14,90052,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,41613,200554,6419,47.3273,38599,0,n2,Standard_NV24,M60,1,2.48,0,1.47399,0,1.47399
14,90052,tf_resnet50,130000,58,16,J142,JJ14,83633,222942,0.0138881,68659.3,330956,6419,6.10841,83633,0,n2,Standard_NV24,M60,1,2.48,0,1.47399,0,1.47399
14,90052,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,18813.5,156783,6419,76.5905,6485,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0784544,0,0.0784544
14,90052,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,38195.4,315679,6419,33.1446,32128,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0784544,0,0.0784544
14,90052,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,20091.6,160177,6419,62.9579,12849,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0784544,0,0.0784544
14,90052,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,18654.9,154179,6419,62.6089,0,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0713222,0,0.0713222
14,90052,pytorch_alexnet,130000,1171,128,J29,JJ11,64211,366127,0.00643143,26354.3,305566,6419,56.4506,64211,0,n1,In-house server 3,Quadro P600,5,0.44,0,0.392272,0,0.392272
14,90052,pytorch_resnet50,130000,47,8,J57,JJ10,57844,646067,0.00511418,70788.6,261264,6419,15.5704,57844,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.142644,0,0.142644
14,90052,tf_resnet50,130000,88,32,J139,JJ9,51320,477212,0.0127378,68114.7,380247,6419,9.40064,51320,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0713222,0,0.0713222
14,90052,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,38509.7,318264,6419,37.5437,19203,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0713222,0,0.0713222
14,90052,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,43912.6,365927,6419,25.0819,44927,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0713222,0,0.0713222
15,96411,pytorch_vgg19,130000,5977,32,J67,JJ13,77201,7.80971e+07,0.0123606,30353.4,9.41385e+07,6359,44.4631,77201,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,1.99602,0,1.99602
15,96411,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,4268.49,64440.7,6359,99.5346,25627,0,n2,Standard_NV24,M60,1,2.48,0,1.46021,0,1.46021
15,96411,pytorch_alexnet,130000,2889,256,J2,JJ12,70661,849751,0.00319846,23816.1,657679,6359,59.5967,70661,0,n4,In-house server 3,Quadro P600,4,0.44,0,0.777211,0,0.777211
15,96411,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,41916.4,349292,6359,28.6165,44927,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0597855,0,0.0597855
15,96411,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,37418.6,180339,6359,53.1764,38599,0,n2,Standard_NV24,M60,1,2.48,0,1.46021,0,1.46021
15,96411,tf_resnet50,130000,58,16,J142,JJ14,83633,222942,0.0138881,64465.3,310740,6359,12.1597,83633,0,n2,Standard_NV24,M60,1,2.48,0,1.46021,0,1.46021
15,96411,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,16818.3,140156,6359,79.3416,6485,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0777211,0,0.0777211
15,96411,tf_alexnet,130000,339,512,J119,JJ6,32128,240235,0.0111425,36206.2,299239,6359,36.7833,32128,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0777211,0,0.0777211
15,96411,tf_alexnet,130000,232,128,J113,JJ3,12849,157137,0.0110549,18133.1,144563,6359,66.9214,12849,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0777211,0,0.0777211
15,96411,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,16665.7,137739,6359,67.03,0,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0597855,0,0.0597855
15,96411,pytorch_alexnet,130000,1171,128,J29,JJ11,64211,366127,0.00643143,19935.3,231141,6359,70.342,64211,0,n1,In-house server 3,Quadro P600,5,0.44,0,0.388606,0,0.388606
15,96411,pytorch_resnet50,130000,47,8,J57,JJ10,57844,646067,0.00511418,68279,252001,6359,18.6445,57844,0,n3,In-house server 3,Quadro P600,2,0.44,0,0.119571,0,0.119571
15,96411,tf_resnet50,130000,88,32,J139,JJ9,51320,477212,0.0127378,66963.2,373819,6359,10.944,51320,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0597855,0,0.0597855
15,96411,tf_alexnet,130000,441,512,J99,JJ15,90052,510020,0.0109032,70453.9,582278,6359,2.79683,90052,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0597855,0,0.0597855
15,96411,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,36520.7,301826,6359,40.9134,19203,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.0597855,0,0.0597855
16,96742,pytorch_vgg19,130000,5977,32,J67,JJ13,77201,7.80971e+07,0.0123606,23994.4,7.44166e+07,330.958,45.2291,77201,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,0.103884,0,0.103884
16,96742,tf_vgg19,130000,14,32,J176,JJ5,25627,953480,0.00573196,211.166,3187.94,330.958,100,25627,96742,n2,Standard_NV24,M60,1,2.48,0,0.0759978,0,0.0759978
16,96742,pytorch_alexnet,130000,2889,256,J2,JJ12,70661,849751,0.00319846,17457.1,482076,330.958,60.3627,70661,0,n4,In-house server 3,Quadro P600,4,0.44,0,0.0323604,0,0.0323604
16,96742,tf_alexnet,130000,370,1024,J108,JJ8,44927,707014,0.00541212,39938.8,332813,330.958,28.8004,44927,0,n4,In-house server 3,Quadro P600,1,0.44,0,0.00809009,0,0.00809009
16,96742,tf_alexnet,130000,366,512,J95,JJ4,19203,694443,0.0147667,34550.3,285542,330.958,41.0887,19203,0,n3,In-house server 3,Quadro P600,1,0.44,0,0.00367731,0,0.00367731
16,96742,tf_resnet50,130000,60,16,J126,JJ7,38599,197235,0.0148885,33263.4,160313,330.958,53.4808,38599,0,n2,Standard_NV24,M60,1,2.48,0,0.0759978,0,0.0759978
16,96742,tf_resnet50,130000,58,16,J142,JJ14,83633,222942,0.0138881,60310.5,290712,330.958,12.4747,83633,0,n2,Standard_NV24,M60,1,2.48,0,0.0759978,0,0.0759978
16,96742,tf_alexnet,130000,475,1024,J92,JJ2,6485,149173,0.00498911,14841.8,123685,330.958,79.4848,6485,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0026967,0,0.0026967
