slot_number,sim_time,tardiness
1,1281,0
2,2527,0
3,3746,0
4,5047,0
5,6319,0
6,7629,0
7,8841,0
8,10168,0
9,11399,0
10,12663,0
11,13931,0
12,15158,0
13,16432,0
14,17749,0
15,19007,0
16,20260,0
17,21517,0
18,22755,0
19,23974,0
20,25275,0
21,26552,0
22,27806,0
23,29115,0
24,30339,0
25,31614,0
26,32842,0
27,34100,0
28,35405,0
29,36660,0
30,37972,0
31,39271,0
32,40516,0
33,41779,0
34,43023,0
35,44257,0
36,45532,0
37,46793,0
38,48029,0
39,49281,0
40,50527,0
41,51731,0
42,52989,0
43,54202,0
44,55413,0
45,56680,0
46,57932,0
47,58362.4,0
48,59150,0
49,60414,0
50,61598,0
51,62817,0
52,64062,0
53,65290,0
54,66550,0
55,67791,0
56,67911.3,0
57,68997,0
58,70253,0
59,71503,0
60,72757,0
61,73992,0
62,75239,0
63,76505,0
64,77788,0
65,79023,0
66,80235,0
67,81449,0
68,81495.6,0
69,82700,0
70,83936,0
71,85182,0
72,86386,0
73,86965.5,0
74,87612,0
75,88837,0
76,90061,0
77,91062.9,0
78,91304,0
79,92588,0
80,92753.1,0
81,93826,0
82,95046,0
83,95105.1,0
84,96293,0
85,97508,0
86,98731,0
87,99965,0
88,101218,0
89,102476,0
90,103740,0
91,104952,0
92,106192,0
93,106553,0
94,107380,0
95,108657,0
96,109896,0
97,111180,0
98,112428,0
99,113681,0
100,114714,0
101,114962,0
102,116208,0
103,117458,0
104,118748,0
105,119511,0
106,120026,0
107,121265,0
108,122474,0
109,123741,0
110,123941,0
111,125037,0
112,125725,0
113,126296,0
114,127582,0
115,128842,0
116,130082,0
117,130599,0
118,131396,0
119,132686,0
120,133888,0
121,135173,0
122,135271,0
123,136492,0
124,136993,0
125,137749,0
126,138983,0
127,140086,0
128,140228,0
129,140608,0
130,141466,0
131,141931,0
132,142663,0
133,142711,0
134,143948,0
135,144441,0
136,145145,0
137,145829,0
138,146409,0
139,147688,0
140,147937,0
141,148895,0
142,150135,0
143,150800,0
144,151414,0
145,152223,0
146,152619,0
147,152647,0
148,153319,0
149,153608,0
150,153862,0
151,154685,0
152,154908,0
153,155057,0
154,155843,0
155,156329,0
156,157249,0
157,157638,0
158,158108,0
159,158886,0
160,160110,0
161,161457,0
162,162766,0
163,162777,0
164,164044,0
165,165280,0
166,165928,0
167,166536,0
168,167769,0
169,169069,0
170,169629,0
171,170301,0
172,171081,0
173,171584,0
