slot_number,sim_time,tardiness
1,22462,0
2,44976,0
3,67502,0
4,90214,0
5,112689,0
6,116648,0
7,135227,0
8,145068,0
9,157639,0
10,173719,0
11,180273,0
12,202893,0
13,217749,0
14,225099,0
15,247738,0
16,248634,0
17,270310,0
18,292659,0
19,310414,0
20,315174,0
21,329363,0
22,337660,0
23,360364,0
24,361822,0
25,382785,0
26,405416,0
27,427719,0
28,444424,0
29,450091,0
30,511442,0
31,527154,0
32,538897,0
33,542096,0
34,560576,0
35,561597,0
36,641759,0
37,658470,0
38,790644,0
39,809219,0
40,849382,0
41,851627,0
