n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,22482,pytorch_alexnet,130000,1302,128,J25,JJ1,0,599642,0.00320974,50899.4,590133,22482,44.1695,0,0,n1,In-house server 3,Quadro P600,5,0.44,0,2.7478,0,2.7478
2,45073,pytorch_alexnet,130000,1302,128,J25,JJ1,0,599642,0.00320974,28417.4,329474,22591,88.5531,0,0,n1,In-house server 3,Quadro P600,5,0.44,0,1.38056,0,1.38056
2,45073,tf_alexnet,130000,325,1024,J104,JJ2,22482,778074,0.0117704,49145.6,409536,22591,14.2948,22482,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.276112,0,0.276112
3,50899.4,tf_alexnet,130000,285,512,J91,JJ3,45073,647965,0.0115836,45537.9,376329,5826.42,3.96412,45073,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.064738,0,0.064738
3,50899.4,pytorch_alexnet,130000,1302,128,J25,JJ1,0,599642,0.00320974,5826.42,67552.1,5826.42,100,0,50899.4,n1,In-house server 3,Quadro P600,5,0.44,0,0.32369,0,0.32369
3,50899.4,tf_alexnet,130000,325,1024,J104,JJ2,22482,778074,0.0117704,42120.4,350994,5826.42,17.9815,22482,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.064738,0,0.064738
4,67442,tf_alexnet,130000,325,1024,J104,JJ2,22482,778074,0.0117704,40308.5,335895,16542.6,28.449,22482,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.505468,0,0.505468
4,67442,tf_alexnet,130000,285,512,J91,JJ3,45073,647965,0.0115836,43732.8,361411,16542.6,15.2192,45073,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.505468,0,0.505468
5,89856,tf_alexnet,130000,285,512,J91,JJ3,45073,647965,0.0115836,38607.4,319055,22414,29.9001,45073,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.782711,0,0.782711
5,89856,tf_vgg19,130000,14,32,J161,JJ4,67442,627897,0.0105921,45375.3,684993,22414,4.97749,67442,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.391356,0,0.391356
5,89856,tf_alexnet,130000,325,1024,J104,JJ2,22482,778074,0.0117704,35164.2,293027,22414,42.6318,22482,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.391356,0,0.391356
6,112493,tf_alexnet,130000,325,1024,J104,JJ2,22482,778074,0.0117704,28194,234943,22637,56.9557,22482,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.197625,0,0.197625
