slot_number,sim_time,VM_type,NodeID,cost/node
1,15125,"In-house server 1,","n1,",0.462153
2,30172,"In-house server 1,In-house server 2,","n1,n2,",2.97875
3,45027,"In-house server 2,In-house server 3,In-house server 1,","n2,n3,n1,",4.75635
4,60007,"In-house server 2,In-house server 3,","n2,n1,",3.60629
5,75051,"Standard_NC6,In-house server 3,","n2,n1,",3.25954
6,90002,"Standard_NC6,In-house server 3,","n3,n2,n1,",5.19725
7,104663,"Standard_NV6,In-house server 3,","n2,n3,n1,",4.6454
8,105016,"Standard_NC6,In-house server 3,","n3,n2,n1,",0.119587
9,119956,"Standard_NC6,In-house server 3,","n2,n3,n1,",4.46303
10,134931,"Standard_NV6,In-house server 3,In-house server 1,Standard_NC6,","n1,n3,n2,",5.7321
11,138916,"Standard_NC6,In-house server 3,","n2,n3,n1,",1.14187
12,149879,"Standard_NV6,In-house server 3,Standard_NC12,","n3,n2,n1,",6.22225
13,164792,"In-house server 3,In-house server 1,Standard_NC6,","n1,n3,n2,",3.84957
14,179801,"Standard_NC12,In-house server 3,In-house server 1,","n1,n3,n2,",6.38954
15,181421,"Standard_NC12,Standard_NV24,In-house server 3,","n2,n3,n1,",1.62941
16,194733,"In-house server 3,Standard_NC6,In-house server 1,","n2,n3,n1,",3.62635
17,206730,"Standard_NC6,In-house server 3,","n2,n3,n1,",3.50351
18,209631,"Standard_NC6,In-house server 3,","n2,n3,n1,",0.872133
19,224625,"Standard_NC6,In-house server 3,","n1,n3,n2,",4.64259
20,231536,"In-house server 3,Standard_NC12,","n3,n2,n1,",2.59711
21,239590,"Standard_NC6,In-house server 3,","n2,n3,n1,",2.27484
22,254452,"In-house server 3,Standard_NC24X,In-house server 1,","n2,n3,n1,",inf
23,269517,"In-house server 3,Standard_NV24X,In-house server 1,","n1,n3,n2,",inf
24,284431,"In-house server 1,Standard_NV24X,In-house server 3,","n2,n3,n1,",inf
25,284517,"In-house server 3,Standard_NC24X,Standard_NV24X,","n1,n2,n3,",0.130981
26,285218,"In-house server 1,Standard_NV24X,In-house server 3,","n1,n2,n3,",inf
27,299433,"In-house server 3,Standard_NV24X,","n1,n3,n2,",12.8898
28,304081,"Standard_NC24X,In-house server 2,In-house server 3,","n1,n2,n3,",4.9522
29,314395,"In-house server 3,Standard_NV24,","n1,n3,n2,",7.8062
30,322930,"In-house server 3,Standard_NV24,","n1,n2,n3,",6.23199
31,329530,"In-house server 3,","n3,n2,n1,",1.47782
32,344487,"In-house server 2,In-house server 3,Standard_NV24X,In-house server 1,","n1,n3,n2,",14.3255
33,359549,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n3,n1,",16.7774
34,365976,"Standard_NV24X,In-house server 3,","n1,n3,n2,",5.74068
35,371797,"In-house server 3,Standard_NV24X,","n1,n2,n3,",5.53223
36,374461,"In-house server 1,Standard_NV24X,In-house server 2,In-house server 3,","n2,n3,n1,",2.52542
37,389340,"In-house server 2,In-house server 3,","n1,n3,n2,",6.74869
38,401966,"In-house server 3,Standard_NV24,","n1,n2,n3,",9.31541
39,404288,"In-house server 3,Standard_NV24,","n1,n2,n3,",1.68473
40,414664,"Standard_NV24X,In-house server 3,In-house server 2,","n1,n3,n2,",11.6311
41,419311,"In-house server 3,","n1,n3,n2,",1.01889
42,430194,"In-house server 3,Standard_NV24X,","n2,n3,n1,",9.63724
43,434476,"In-house server 3,Standard_NV24,","n1,n3,n2,",3.08956
44,449530,"In-house server 3,Standard_NV24,","n1,n3,n2,",10.8516
45,472648,"Standard_NV24,In-house server 3,","n1,n3,n2,",17.0564
46,501714,"In-house server 1,In-house server 3,In-house server 2,","n1,n3,n2,",14.5396
47,502125,"In-house server 2,In-house server 3,","n1,n3,n2,",0.182625
48,509973,"In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,",3.34341
49,521663,"In-house server 3,In-house server 2,","n1,n3,n2,",5.24789
50,524737,"In-house server 2,In-house server 3,","n3,n2,n1,",1.0231
51,547013,"In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,",9.66806
52,586569,"In-house server 1,In-house server 2,In-house server 3,","n3,n2,n1,",17.2117
53,597012,"In-house server 3,","n1,n2,n3,",2.78666
54,622003,"In-house server 1,In-house server 2,In-house server 3,","n2,n3,n1,",9.25622
55,636282,"In-house server 2,In-house server 3,","n1,n2,n3,",5.13285
56,652882,"In-house server 2,In-house server 3,","n1,n3,n2,",9.09627
57,656558,"In-house server 2,In-house server 3,","n2,n1,",0.877383
58,664762,"In-house server 3,","n1,",0.572945
59,711134,"In-house server 2,In-house server 3,","n1,n2,",11.7183
60,792500,"In-house server 1,","n1,",4.97234
61,868207,"In-house server 2,","n1,",12.674
