slot_number,sim_time,tardiness
1,15083,0
2,29925,0
3,44809,0
4,59799,0
5,74946,0
6,89932,0
7,93954.6,0
8,104845,0
9,118147,0
10,119821,0
11,134797,0
12,149954,0
13,156420,0
14,164796,0
15,179743,0
16,194979,0
17,198166,0
18,198520,0
19,198800,0
20,210134,0
21,225277,0
22,240306,0
23,255388,0
24,270251,0
25,285134,0
26,289622,0
27,289689,0
28,300146,0
29,303368,0
30,309685,0
31,315013,0
32,323183,0
33,330093,0
34,333772,0
35,344979,0
36,359873,0
37,374781,0
38,376746,0
39,389873,0
40,404957,0
41,418732,0
42,419900,0
43,430060,0
44,434721,0
45,449599,0
46,490990,0
47,509023,0
48,509930,0
49,522132,0
50,523794,0
51,547618,0
52,552031,0
53,556970,0
54,602872,0
55,657860,0
56,673309,0
57,678342,0
58,717317,0
59,775046,0
60,786434,0
61,814980,0
