slot_number,sim_time,VM_type,NodeID,cost/node
1,15130,"In-house server 1,","n1,",0.462306
2,30343,"In-house server 3,","n1,",1.54947
3,45205,"In-house server 3,","n1,",0.908233
4,60176,"Standard_NC6,In-house server 3,","n1,n2,",3.9553
5,72165.6,"Standard_NV6,In-house server 3,","n1,n3,n2,",4.40952
6,75171,"Standard_NC6,In-house server 3,","n1,n2,",0.651166
7,79506.9,"Standard_NC6,In-house server 3,","n1,n2,n3,",1.33781
8,90266,"Standard_NV6,In-house server 3,","n1,n3,n2,",3.57708
9,105195,"Standard_NC6,In-house server 3,","n1,n2,n3,",4.98687
10,115389,"In-house server 3,","n1,n2,n3,",3.39805
11,119982,"Standard_NC6,In-house server 3,In-house server 1,","n1,n2,n3,",1.24772
12,135099,"In-house server 2,Standard_NV12,In-house server 3,","n1,n2,n3,",11.4301
13,142325,"In-house server 2,Standard_NC24,In-house server 3,","n1,n2,n3,",7.37364
14,150057,"In-house server 2,In-house server 3,","n1,n3,n2,",4.05908
15,163138,"Standard_NV12,In-house server 3,","n3,n2,n1,",6.86771
16,165192,"In-house server 2,In-house server 3,Standard_NC6,","n1,n2,n3,",0.806681
17,178747,"Standard_NC6,In-house server 3,In-house server 2,","n3,n2,n1,",5.32445
18,180142,"In-house server 3,","n1,n2,",0.251884
19,192829,"In-house server 3,Standard_NV6,","n3,n2,n1,",4.63152
20,194870,"Standard_NV6,In-house server 3,","n1,n3,n2,",0.709832
21,202378,"In-house server 3,Standard_NV24,In-house server 2,","n1,n3,n2,",7.1616
22,209847,"In-house server 1,Standard_NV12,In-house server 3,","n1,n3,n2,",3.4649
23,214254,"In-house server 3,In-house server 2,","n3,n2,n1,",3.15838
24,224873,"Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n1,",5.94072
25,235199,"In-house server 3,In-house server 2,","n3,n2,n1,",7.49224
26,239916,"In-house server 2,Standard_NV24,In-house server 3,","n1,n2,n3,",4.65652
27,254845,"In-house server 3,Standard_NV12,In-house server 2,","n3,n2,n1,",11.1055
28,256428,"In-house server 2,Standard_NV24X,","n1,n3,n2,",2.1688
29,266425,"In-house server 2,In-house server 3,","n3,n2,n1,",5.24795
30,269865,"In-house server 2,In-house server 3,","n1,n3,n2,",1.83682
31,284680,"In-house server 2,In-house server 3,Standard_NV6,","n1,n3,n2,",8.17674
32,287173,"In-house server 2,In-house server 3,","n1,n3,n2,",1.72892
33,299614,"Standard_NV6,In-house server 3,In-house server 2,","n1,n3,n2,",6.93487
34,313820,"In-house server 2,Standard_NV24,In-house server 3,","n1,n2,n3,",14.3906
35,314467,"Standard_NV6,In-house server 3,","n1,n3,n2,",0.202308
36,328659,"Standard_NV6,In-house server 3,","n1,n2,n3,",4.36033
37,329322,"Standard_NV6,In-house server 3,","n1,n2,",0.157514
38,344398,"Standard_NV12,In-house server 3,","n2,n3,n1,",7.47643
39,354828,"Standard_NV12,In-house server 1,In-house server 3,","n1,n3,n2,",4.48493
40,359248,"In-house server 2,In-house server 3,In-house server 1,","n1,n2,n3,",1.83112
41,364974,"In-house server 3,In-house server 1,In-house server 2,","n2,n3,n1,",1.77672
42,374253,"In-house server 1,Standard_NV12,In-house server 3,","n3,n2,n1,",3.32884
43,389210,"In-house server 3,","n1,n3,n2,",3.94923
44,392049,"Standard_NV24,In-house server 3,","n1,n3,n2,",2.20841
45,401648,"In-house server 3,Standard_NC12,","n1,n2,n3,",3.87606
46,404322,"In-house server 3,Standard_NC12,","n1,n3,n2,",1.13473
47,419153,"In-house server 3,Standard_NV12,","n1,n3,n2,",6.61078
48,434301,"In-house server 3,Standard_NC12,","n1,n2,n3,",5.91122
49,449406,"In-house server 3,","n3,n2,n1,",3.17568
50,464192,"In-house server 3,","n1,n3,n2,",3.39025
51,467247,"In-house server 3,Standard_NV24X,","n3,n2,n1,",2.84828
52,479209,"In-house server 3,In-house server 2,","n1,n2,n3,",5.48976
53,494476,"In-house server 3,Standard_NV24,","n1,n2,n3,",11.1583
54,494831,"In-house server 3,Standard_NV24,","n1,n3,n2,",0.265188
55,508921,"In-house server 3,Standard_NV24X,","n3,n2,n1,",13.0944
56,509615,"In-house server 3,Standard_NV24,","n1,n3,n2,",0.500465
57,524603,"Standard_NV12,In-house server 3,","n1,n3,n2,",5.94801
58,531118,"In-house server 3,In-house server 2,","n1,n3,n2,",2.90413
59,539432,"Standard_NV24,In-house server 3,","n1,n3,n2,",6.18469
60,546769,"In-house server 3,Standard_NV24,","n1,n3,n2,",5.32315
61,554070,"In-house server 2,In-house server 3,","n1,n3,n2,",3.36222
62,554375,"In-house server 3,","n2,n3,n1,",0.077985
63,569410,"Standard_NV12,In-house server 3,","n1,n3,n2,",5.98417
64,569919,"In-house server 3,Standard_NV24X,","n3,n2,n1,",0.463194
65,584289,"In-house server 3,","n1,n2,n3,",3.41224
66,590430,"In-house server 3,Standard_NV24X,","n1,n3,n2,",5.6518
67,597060,"In-house server 3,Standard_NV24X,","n1,n3,n2,",6.38123
68,599291,"In-house server 3,","n1,n3,n2,",0.553977
69,614185,"In-house server 3,Standard_NV24,","n1,n3,n2,",11.1382
70,619755,"In-house server 3,Standard_NV24X,","n1,n3,n2,",5.10079
71,623220,"In-house server 3,Standard_NV24X,","n1,n3,n2,",3.21656
72,629118,"In-house server 3,Standard_NV24,","n1,n2,n3,",4.60772
73,640853,"In-house server 3,Standard_NV24,","n1,n3,n2,",8.77585
74,644248,"In-house server 3,Standard_NV24,","n3,n2,n1,",2.4971
75,654136,"In-house server 3,Standard_NV24,","n1,n3,n2,",7.5298
76,659210,"In-house server 3,","n1,n3,n2,",1.33302
77,674264,"In-house server 3,","n1,n3,n2,",3.66819
78,685029,"In-house server 3,Standard_NV24X,","n1,n2,n3,",9.99558
79,719801,"In-house server 3,Standard_NV24,","n1,n2,n3,",25.6551
80,759514,"In-house server 3,","n1,n3,n2,",10.4333
81,787687,"In-house server 3,","n1,n2,n3,",8.47188
82,806545,"In-house server 3,","n1,n3,n2,",4.93899
83,810702,"In-house server 3,","n3,n2,n1,",0.993387
84,830143,"In-house server 3,","n3,n2,n1,",5.63479
85,850097,"In-house server 2,In-house server 3,","n1,n3,n2,",7.20209
86,859969,"In-house server 3,In-house server 2,","n2,n3,n1,",5.42189
87,881462,"In-house server 3,In-house server 2,","n2,n3,n1,",11.8452
88,892715,"In-house server 3,In-house server 2,","n1,n2,",2.74364
89,901312,"In-house server 3,","n1,",0.525358
90,937785,"In-house server 1,","n1,",1.11445
91,950788,"In-house server 1,","n1,",0.264867
