slot_number,sim_time,tardiness
1,15130,0
2,30343,0
3,45205,0
4,60176,0
5,72165.6,0
6,75171,0
7,79506.9,0
8,90266,0
9,105195,0
10,115389,0
11,119982,0
12,135099,0
13,142325,0
14,150057,0
15,163138,0
16,165192,0
17,178747,0
18,180142,0
19,192829,0
20,194870,0
21,202378,0
22,209847,0
23,214254,0
24,224873,0
25,235199,0
26,239916,0
27,254845,0
28,256428,0
29,266425,0
30,269865,0
31,284680,0
32,287173,0
33,299614,0
34,313820,0
35,314467,0
36,328659,0
37,329322,0
38,344398,0
39,354828,0
40,359248,0
41,364974,0
42,374253,0
43,389210,0
44,392049,0
45,401648,0
46,404322,0
47,419153,0
48,434301,0
49,449406,0
50,464192,0
51,467247,0
52,479209,0
53,494476,0
54,494831,0
55,508921,0
56,509615,0
57,524603,0
58,531118,0
59,539432,0
60,546769,0
61,554070,0
62,554375,0
63,569410,0
64,569919,0
65,584289,0
66,590430,0
67,597060,0
68,599291,0
69,614185,0
70,619755,0
71,623220,0
72,629118,0
73,640853,0
74,644248,0
75,654136,0
76,659210,0
77,674264,0
78,685029,0
79,719801,0
80,759514,0
81,787687,0
82,806545,0
83,810702,0
84,830143,0
85,850097,0
86,859969,0
87,881462,0
88,892715,0
89,901312,0
90,937785,0
91,950788,0
