slot_number,sim_time,tardiness
1,7504,0
2,15006,0
3,22601,0
4,30081,0
5,37507,0
6,44957,0
7,52588,0
8,60039,0
9,67480,0
10,74841,0
11,82378,0
12,89822,0
13,97307,0
14,104876,0
15,112372,0
16,119904,0
17,125585,0
18,127317,0
19,134633,0
20,134734,0
21,138705,0
22,142196,0
23,146404,0
24,148115,0
25,149671,0
26,157170,0
27,158750,0
28,164701,0
29,172204,0
30,179141,0
31,179628,0
32,187237,0
33,194767,0
34,199260,0
35,202307,0
36,209961,0
37,213567,0
38,214605,0
39,217253,0
40,217403,0
41,224854,0
42,229126,0
43,232317,0
44,233216,0
45,235140,0
46,237630,0
47,239886,0
48,243292,0
49,247374,0
50,249399,0
51,254796,0
52,260096,0
53,262337,0
54,269965,0
55,274436,0
56,277517,0
57,285222,0
58,292766,0
59,300103,0
60,302273,0
61,307691,0
62,315183,0
63,322773,0
64,330361,0
65,335540,0
66,337812,0
67,345376,0
68,347071,0
69,352812,0
70,360205,0
71,367505,0
72,371195,0
73,375009,0
74,379349,0
75,382157,0
76,382380,0
77,384413,0
78,389895,0
79,392195,0
80,397562,0
81,405095,0
82,407930,0
83,412623,0
84,420179,0
85,423837,0
86,427808,0
87,431871,0
88,435168,0
89,442023,0
90,442611,0
91,443260,0
92,450046,0
93,453210,0
94,460894,0
95,465570,0
96,468014,0
97,469859,0
98,472297,0
99,483002,0
100,491551,0
101,521848,0
102,534040,0
103,542562,0
104,550274,0
105,570920,0
106,585358,0
107,606318,0
108,612554,0
109,626562,0
110,627816,0
111,634621,0
112,663086,0
113,665659,0
114,673031,0
115,675010,0
116,688089,0
117,703955,0
118,708194,0
119,760740,0
120,861722,0
121,872249,0
