slot_number,sim_time,VM_type,NodeID,cost/node
1,7504,"In-house server 1,","n1,",0.229289
2,15006,"Standard_NV6,In-house server 1,","n1,n2,",1.52124
3,22601,"In-house server 1,Standard_NC6,Standard_NV6,","n2,n3,n1,",2.72154
4,30081,"Standard_NV12,In-house server 1,","n1,n2,",2.805
5,37507,"In-house server 3,Standard_NV6,","n1,n2,",2.18654
6,44957,"Standard_NV6,In-house server 3,","n1,n2,",2.19361
7,52588,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n3,n2,",3.43395
8,60039,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",3.58062
9,67480,"Standard_NV12,In-house server 1,In-house server 3,","n1,n3,n2,",3.69984
10,74841,"Standard_NC6,In-house server 3,In-house server 1,","n2,n3,n1,",2.71948
11,82378,"Standard_NC6,In-house server 3,","n1,n4,n2,n3,",3.93599
12,89822,"Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n2,n3,",3.20506
13,97307,"Standard_NV6,In-house server 3,In-house server 2,In-house server 1,","n1,n2,n3,n5,n4,",5.69691
14,104876,"Standard_NC6,In-house server 1,In-house server 3,In-house server 2,Standard_NV12,","n5,n2,n3,n1,n6,n4,",8.2418
15,112372,"Standard_NC12,In-house server 3,In-house server 2,","n4,n1,n2,n3,n5,",7.45436
16,119904,"Standard_NV12,In-house server 3,In-house server 2,In-house server 1,","n4,n2,n3,n1,n6,n5,",7.95044
17,125585,"Standard_NC6,In-house server 3,Standard_NV6,","n5,n4,n3,n2,n6,n1,",4.63954
18,127317,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n3,n5,n4,",1.77522
19,134633,"In-house server 2,Standard_NV6,In-house server 3,Standard_NC12,","n5,n3,n2,n4,n6,n1,",8.53573
20,134734,"Standard_NV6,Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n4,n1,n6,n5,",0.101504
21,138705,"In-house server 2,In-house server 3,Standard_NC12,","n5,n2,n3,n4,n1,",3.94856
22,142196,"Standard_NC12,In-house server 3,","n1,n2,n3,n5,n4,",2.8028
23,146404,"Standard_NC6,Standard_NV6,In-house server 3,","n4,n5,n1,n6,n2,n3,",3.43667
24,148115,"Standard_NC6,In-house server 3,","n1,n4,n5,n2,n3,",1.10273
25,149671,"Standard_NC12,In-house server 1,In-house server 3,","n1,n4,n5,n2,n3,",1.10627
26,157170,"Standard_NV6,In-house server 3,","n1,n4,n5,n2,n3,",4.95767
27,158750,"Standard_NC12,In-house server 3,","n1,n5,n2,n3,n4,",1.26835
28,164701,"Standard_NV6,In-house server 3,","n1,n4,n5,n3,n2,",3.9343
29,172204,"Standard_NV6,Standard_NC6,In-house server 3,","n1,n6,n5,n4,n3,n2,",6.12744
30,179141,"Standard_NC6,In-house server 1,Standard_NV12,In-house server 3,","n1,n6,n4,n5,n2,n3,",6.22422
31,179628,"In-house server 2,In-house server 3,Standard_NC6,","n5,n1,n4,n2,n3,",0.407003
32,187237,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n5,n3,n2,",6.36197
33,194767,"Standard_NC6,In-house server 3,","n3,n2,n4,n5,n6,n1,",5.773
34,199260,"Standard_NC6,In-house server 3,","n6,n1,n4,n5,n2,n3,",3.44429
35,202307,"Standard_NV6,In-house server 3,","n5,n2,n3,n4,n6,n1,",2.38717
36,209961,"Standard_NV6,In-house server 3,","n2,n3,n6,n1,n4,n5,",5.99563
37,213567,"Standard_NV12,In-house server 3,","n2,n3,n6,n1,n4,n5,",3.44559
38,214605,"Standard_NV12,In-house server 3,","n2,n3,n6,n1,n4,n5,",0.9922
39,217253,"In-house server 3,In-house server 2,","n4,n6,n1,n5,n3,n2,",2.44944
40,217403,"Standard_NV6,In-house server 3,","n5,n4,n2,n3,n1,n6,",0.117312
41,224854,"In-house server 3,In-house server 2,","n3,n2,n6,n1,n5,n4,",6.89217
42,229126,"Standard_NV6,In-house server 3,","n5,n2,n3,n4,n6,n1,",3.34649
43,232317,"Standard_NV6,In-house server 3,","n5,n4,n2,n3,n6,n1,",2.49953
44,233216,"Standard_NV6,In-house server 2,In-house server 3,","n4,n3,n2,n5,n6,n1,",0.876558
45,235140,"In-house server 3,In-house server 1,In-house server 2,","n4,n3,n2,n1,n6,n5,",1.97256
46,237630,"In-house server 3,In-house server 2,","n5,n3,n2,n1,n6,n4,",2.78009
47,239886,"Standard_NV12,In-house server 1,In-house server 2,In-house server 3,","n4,n3,n2,n5,n6,n1,",2.38121
48,243292,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n6,n1,n5,n4,",3.26408
49,247374,"In-house server 2,Standard_NV12,In-house server 3,Standard_NC6,","n5,n3,n2,n4,n6,n1,",4.81903
50,249399,"In-house server 1,Standard_NV24,In-house server 2,In-house server 3,","n5,n4,n1,n6,n3,n2,",2.83488
51,254796,"In-house server 2,In-house server 3,Standard_NC6,","n5,n4,n1,n6,n3,n2,",5.1722
52,260096,"Standard_NC6,In-house server 3,In-house server 2,","n5,n2,n3,n4,n1,n6,",5.07957
53,262337,"Standard_NV6,In-house server 3,Standard_NC6,","n4,n6,n1,n5,n3,n2,",1.8298
54,269965,"In-house server 2,In-house server 3,Standard_NV12,","n6,n1,n4,n5,n3,n2,",8.75101
55,274436,"Standard_NV24,In-house server 3,","n2,n3,n5,n1,n6,n4,",5.81177
56,277517,"Standard_NV24,In-house server 3,","n4,n5,n1,n6,n3,n2,",4.00583
57,285222,"Standard_NC6,In-house server 3,","n5,n3,n2,n1,n6,n4,",5.90717
58,292766,"Standard_NV24,In-house server 3,","n4,n5,n1,n6,n2,n3,",9.80719
59,300103,"Standard_NV24,In-house server 3,","n4,n5,n1,n6,n2,n3,",9.53809
60,302273,"In-house server 2,In-house server 3,Standard_NV24X,","n4,n6,n1,n5,n3,n2,",4.73172
61,307691,"In-house server 2,In-house server 3,","n5,n2,n3,n1,n6,n4,",5.01168
62,315183,"In-house server 2,In-house server 3,","n2,n3,n4,n1,n6,n5,",6.9301
63,322773,"In-house server 2,In-house server 3,Standard_NV24,","n4,n2,n3,n5,n1,n6,",11.3218
64,330361,"In-house server 2,Standard_NC24X,In-house server 3,","n4,n3,n2,n5,n1,n6,",15.5343
65,335540,"In-house server 2,In-house server 3,Standard_NV24X,","n4,n2,n3,n1,n6,n5,",11.2926
66,337812,"In-house server 2,Standard_NC24X,In-house server 3,","n4,n3,n2,n5,n1,n6,",4.6518
67,345376,"In-house server 3,Standard_NC24X,In-house server 2,","n4,n1,n6,n5,n2,n3,",15.4852
68,347071,"In-house server 2,Standard_NV24X,In-house server 3,","n4,n3,n2,n5,n1,n6,",3.69554
69,352812,"In-house server 2,Standard_NV24X,In-house server 3,","n4,n3,n2,n5,n1,n6,",12.5191
70,360205,"In-house server 2,Standard_NV24X,In-house server 3,","n3,n2,n5,n4,n1,n6,",16.1209
71,367505,"In-house server 3,In-house server 2,Standard_NV24X,","n4,n6,n1,n3,n2,n5,",17.3172
72,371195,"In-house server 3,Standard_NC24X,In-house server 2,","n6,n1,n4,n5,n3,n2,",8.26135
73,375009,"In-house server 3,Standard_NV24X,In-house server 2,","n1,n6,n5,n4,n3,n2,",9.04781
74,379349,"Standard_NV24X,In-house server 3,In-house server 2,","n5,n4,n1,n6,n3,n2,",9.46285
75,382157,"In-house server 3,In-house server 2,Standard_NV24X,","n4,n2,n3,n5,n1,n6,",6.12268
76,382380,"Standard_NV24,In-house server 3,","n4,n2,n3,n5,n1,n6,",0.290541
77,384413,"Standard_NV24,In-house server 3,","n4,n3,n2,n1,n6,n5,",2.64228
78,389895,"Standard_NV24,In-house server 3,","n4,n5,n1,n6,n2,n3,",7.12722
79,392195,"In-house server 3,Standard_NV24X,","n4,n6,n1,n2,n3,n5,",4.57522
80,397562,"In-house server 2,Standard_NV24,In-house server 3,","n4,n1,n6,n3,n2,n5,",8.0052
81,405095,"In-house server 3,Standard_NV24X,","n3,n2,n4,n6,n1,n5,",14.9823
