slot_number,sim_time,VM_type,NodeID,cost/node
1,4451,"In-house server 1,","n1,",0.136003
2,8905,"In-house server 1,","n1,",0.272188
3,13428,"In-house server 2,In-house server 1,","n2,n1,",1.03359
4,17991,"In-house server 3,In-house server 2,","n1,n2,",1.15306
5,22350,"In-house server 3,In-house server 2,","n1,n2,",1.1293
6,26825,"In-house server 2,In-house server 3,Standard_NC6,","n1,n3,n2,",1.82812
7,31385,"In-house server 2,In-house server 3,Standard_NC6,","n1,n4,n3,n2,",2.43924
8,35808,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n4,n1,",2.33085
9,40259,"Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n3,n4,",2.30612
10,44869,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n1,n5,n4,",2.8334
11,49408,"Standard_NC12,In-house server 3,In-house server 2,","n2,n3,n4,n1,n5,",3.47246
12,52105.5,"In-house server 3,In-house server 2,","n1,n4,n5,n6,n2,n3,",2.97796
13,53971,"In-house server 2,In-house server 3,Standard_NV6,","n4,n2,n3,n1,n5,",1.20414
14,58575,"In-house server 2,In-house server 3,Standard_NV12,In-house server 1,","n4,n3,n2,n1,n5,",3.87751
15,63045,"In-house server 1,Standard_NV12,In-house server 3,In-house server 2,","n4,n5,n1,n6,n2,n3,",3.92042
16,67489,"In-house server 2,In-house server 3,Standard_NV12,In-house server 1,","n4,n5,n1,n6,n3,n2,",3.88192
17,72052,"Standard_NV6,In-house server 3,In-house server 2,","n2,n6,n4,n5,n1,n3,",4.5852
18,76555,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 2,","n1,n6,n4,n5,n3,n2,",4.36303
19,78795.1,"Standard_NV12,Standard_NC6,In-house server 1,In-house server 2,In-house server 3,","n2,n3,n6,n8,n1,n7,n5,n4,",3.2241
20,80977,"In-house server 3,In-house server 2,Standard_NV12,In-house server 1,","n1,n6,n4,n5,n3,n2,",2.87816
21,85474,"Standard_NC6,Standard_NV12,In-house server 1,In-house server 3,In-house server 2,","n6,n2,n3,n7,n4,n5,n1,",inf
22,90053,"Standard_NC6,In-house server 1,Standard_NV24,In-house server 3,In-house server 2,","n6,n1,n5,n7,n4,n2,n3,",6.74802
23,94491,"Standard_NV24,In-house server 2,In-house server 3,","n2,n6,n5,n4,n7,n1,n3,",7.82264
24,98968,"Standard_NC6,Standard_NV12,In-house server 1,In-house server 2,In-house server 3,","n1,n2,n3,n6,n8,n4,n7,n5,",6.5896
25,103462,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n2,n1,n9,n3,n4,n7,n5,n8,n6,",5.97798
26,107906,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n2,n9,n3,n6,n8,n5,n7,n4,",6.01839
27,112415,"In-house server 1,In-house server 2,In-house server 3,","n3,n2,n1,n9,n8,n6,n5,n7,n4,",7.7013
28,116864,"Standard_NV6,In-house server 2,In-house server 3,","n9,n6,n8,n2,n3,n10,n1,n4,n5,n7,",7.55306
29,121308,"Standard_NV6,In-house server 2,In-house server 3,","n2,n6,n8,n9,n3,n5,n4,n7,n1,",6.27586
30,125763,"In-house server 3,In-house server 2,In-house server 1,","n1,n2,n8,n6,n9,n3,n4,n5,n7,",6.19913
31,126752,"In-house server 1,In-house server 2,In-house server 3,","n2,n6,n8,n10,n4,n5,n7,n1,n9,n3,",1.35562
32,130373,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n6,n8,n1,n10,n9,n3,n2,n7,n5,n4,",4.54381
33,134888,"Standard_NV12,In-house server 2,In-house server 3,","n1,n6,n8,n5,n4,n7,n9,n3,n2,",6.29484
34,138602,"Standard_NV12,In-house server 3,In-house server 2,","n9,n1,n10,n5,n4,n7,n6,n8,n2,n3,",6.24843
35,139440,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n1,n2,n10,n9,n3,n6,n8,n7,n5,n4,",0.902976
36,143930,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n2,n7,n4,n5,n10,n9,n3,n6,n8,n1,",4.85764
37,148390,"Standard_NV6,In-house server 2,In-house server 3,Standard_NC6,In-house server 1,","n3,n1,n2,n6,n8,n10,n7,n5,n4,n9,",4.88376
38,153002,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n9,n3,n10,n1,n4,n5,n7,n8,n6,n2,",5.65629
39,157483,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n1,n10,n6,n8,n9,n3,n2,n7,n5,n4,",5.27927
40,161967,"Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n2,n1,n9,n3,n10,n6,n8,n7,n5,n4,",5.79627
41,166542,"Standard_NC6,In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n3,n10,n1,n6,n8,n5,n7,n4,n9,n2,",5.80199
42,168326,"In-house server 3,Standard_NC6,Standard_NV12,","n1,n8,n6,n2,n9,n3,n10,n5,n4,n7,",2.12602
43,170982,"Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n5,n4,n7,n3,n9,n2,n10,n1,n8,n6,",3.00892
44,175463,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n7,n5,n4,n10,n9,n2,n3,n6,n8,",5.22127
45,179946,"In-house server 2,In-house server 3,Standard_NC6,In-house server 1,","n1,n2,n5,n7,n4,n10,n9,n3,n8,n6,",4.85594
46,184458,"Standard_NV6,Standard_NC6,In-house server 1,In-house server 2,In-house server 3,","n4,n7,n5,n2,n10,n1,n8,n6,n9,n3,",4.94935
47,188914,"Standard_NV12,In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,n10,n9,n6,n8,n5,n4,n7,",5.71435
48,189730,"Standard_NV24,In-house server 3,","n2,n1,n9,n3,n10,n6,n8,n7,n5,n4,",1.20933
49,193441,"In-house server 3,Standard_NV12,In-house server 1,","n2,n1,n9,n3,n10,n6,n8,n5,n4,n7,",3.91986
50,197943,"In-house server 3,Standard_NC6,Standard_NV12,In-house server 1,","n1,n4,n7,n5,n6,n8,n10,n9,n3,n2,",5.27715
51,199706,"Standard_NV12,In-house server 1,In-house server 3,","n1,n3,n10,n9,n2,n4,n5,n7,n8,n6,",1.8113
52,202376,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n2,n3,n8,n6,n1,n5,n4,n7,n10,n9,",2.83116
53,206437,"In-house server 1,Standard_NV12,In-house server 3,","n1,n3,n10,n4,n7,n5,n9,n2,n8,n6,",3.94524
54,206756,"Standard_NV6,In-house server 3,In-house server 2,","n1,n2,n9,n3,n10,n6,n8,n5,n4,n7,",0.355829
55,208708,"Standard_NV6,In-house server 3,In-house server 2,","n1,n3,n2,n10,n9,n6,n8,n7,n5,n4,",2.20156
56,211146,"Standard_NV12,In-house server 3,","n1,n2,n9,n3,n10,n7,n4,n5,n6,n8,",2.51057
