slot_number,sim_time,tardiness
1,4633,0
2,9091,0
3,13570,0
4,18065,0
5,22538,0
6,26985,0
7,31466,0
8,35883,0
9,40419,0
10,44854,0
11,49405,0
12,53933,0
13,58324,0
14,62808,0
15,67311,0
16,71887,0
17,76359,0
18,80921,0
19,85501,0
20,89938,0
21,94356,0
22,97137.4,0
23,98748,0
24,103350,0
25,107740,0
26,112170,0
27,116744,0
28,121363,0
29,125883,0
30,128052,0
31,130418,0
32,134935,0
33,139456,0
34,142448,0
35,143985,0
36,145871,0
37,148472,0
38,151406,0
39,152901,0
40,153178,0
41,157288,0
42,161791,0
43,162990,0
44,166271,0
45,170745,0
46,173025,0
47,175297,0
48,179645,0
49,179801,0
50,184279,0
51,185549,0
52,188764,0
53,189862,0
54,191322,0
55,193160,0
56,196470,0
57,197668,0
58,199697,0
59,202020,0
60,206255,0
61,206569,0
62,211055,0
63,211445,0
64,215500,0
65,215505,0
66,220019,0
67,224492,0
68,229025,0
69,233614,0
70,238077,0
71,239102,0
72,242448,0
73,246853,0
74,251452,0
75,255984,0
76,256249,0
77,260491,0
78,263434,0
79,264998,0
80,269449,0
81,273308,0
82,273970,0
83,277979,0
84,278529,0
85,282938,0
86,285555,0
87,287470,0
88,291883,0
89,294822,0
90,296422,0
91,300735,0
92,300911,0
93,304759,0
94,305382,0
95,308377,0
96,309152,0
97,309820,0
98,314224,0
99,314367,0
100,318196,0
101,318787,0
102,323336,0
103,327160,0
104,327866,0
105,332198,0
106,336623,0
107,337358,0
108,341171,0
109,345787,0
110,349502,0
111,350246,0
112,354747,0
113,355678,0
114,356410,0
115,358891,0
116,359124,0
117,362696,0
118,363562,0
119,368028,0
120,372464,0
121,376218,0
122,376713,0
123,376908,0
124,377625,0
125,381364,0
126,383156,0
127,385746,0
128,390198,0
129,391081,0
130,394726,0
131,399221,0
132,401618,0
133,403692,0
134,407931,0
135,408188,0
136,409114,0
137,412625,0
138,415668,0
139,416825,0
140,417076,0
141,421244,0
142,421586,0
143,426062,0
144,430595,0
145,435186,0
146,439544,0
147,439666,0
148,441729,0
149,444222,0
150,446943,0
151,447422,0
152,448210,0
153,448645,0
154,453949,0
155,456560,0
156,465810,0
157,467454,0
158,479140,0
159,484812,0
160,486287,0
161,487517,0
162,493028,0
163,502055,0
164,509316,0
165,517828,0
166,521203,0
167,528579,0
168,530482,0
169,532637,0
170,540220,0
171,545755,0
172,552032,0
173,553466,0
174,554523,0
175,559089,0
176,564784,0
177,571097,0
178,582757,0
179,591180,0
180,594799,0
181,595528,0
182,605737,0
183,607956,0
184,615045,0
185,616557,0
186,633773,0
187,637483,0
188,643129,0
189,647921,0
190,655132,0
191,661105,0
192,665984,0
193,666584,0
194,673940,0
195,722034,0
196,733622,0
197,753551,0
198,785665,0
199,807280,0
200,903979,0
201,1.03834e+06,0
