n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,4590,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,4590,3.19121,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.14025,0,0.14025
2,9001,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,43148.9,356618,4411,6.25797,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.134781,0,0.134781
2,9001,tf_alexnet,130000,475,1024,J92,JJ2,4590,147278,0.00498911,71843.9,598714,4411,5.38127,4590,0,n1,Standard_NV6,M60,1,0.62,0,0.759672,0,0.759672
3,13459,tf_alexnet,130000,232,128,J113,JJ3,9001,153289,0.0110549,48952.6,390266,4458,7.95517,9001,0,n1,Standard_NV6,M60,1,0.62,0,0.767767,0,0.767767
3,13459,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,41782,345320,4458,9.3574,0,0,n3,In-house server 1,Quadro P600,1,0.11,0,0.136217,0,0.136217
3,13459,tf_alexnet,130000,475,1024,J92,JJ2,4590,147278,0.00498911,67977.8,566496,4458,10.2728,4590,0,n2,Standard_NC6,K80,1,0.56,0,0.693467,0,0.693467
4,18083,tf_alexnet,130000,366,512,J95,JJ4,13459,688699,0.0147667,58474,483260,4624,2.35893,13459,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.226062,0,0.226062
4,18083,tf_alexnet,130000,232,128,J113,JJ3,9001,153289,0.0110549,45058.3,359219,4624,16.2066,9001,0,n3,Standard_NV6,M60,1,0.62,0,0.796356,0,0.796356
4,18083,tf_alexnet,130000,475,1024,J92,JJ2,4590,147278,0.00498911,64463.5,537209,4624,15.3465,4590,0,n1,Standard_NC6,K80,1,0.56,0,0.719289,0,0.719289
4,18083,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,40400.6,333903,4624,12.5722,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.113031,0,0.113031
5,22625,tf_vgg19,130000,14,32,J176,JJ5,18083,945936,0.00573196,45374.5,685012,4542,1.0086,18083,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0462611,0,0.0462611
5,22625,tf_alexnet,130000,366,512,J95,JJ4,13459,688699,0.0147667,57094.7,471860,4542,4.76578,13459,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0462611,0,0.0462611
5,22625,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,38967.7,322060,4542,15.6123,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0925222,0,0.0925222
5,22625,tf_alexnet,130000,475,1024,J92,JJ2,4590,147278,0.00498911,60818.3,506832,4542,20.8876,4590,0,n1,Standard_NV6,M60,1,0.62,0,0.782233,0,0.782233
5,22625,tf_alexnet,130000,232,128,J113,JJ3,9001,153289,0.0110549,41019.1,327017,4542,19.0376,9001,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0462611,0,0.0462611
6,27103,tf_alexnet,130000,366,512,J95,JJ4,13459,688699,0.0147667,55687.3,460229,4478,7.13872,13459,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0390937,0,0.0390937
6,27103,tf_alexnet,130000,339,512,J119,JJ6,22625,230732,0.0111425,54156,447591,4478,2.56235,22625,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0390937,0,0.0390937
6,27103,tf_alexnet,130000,475,1024,J92,JJ2,4590,147278,0.00498911,56837.4,473657,4478,26.3506,4590,0,n1,Standard_NV6,M60,1,0.62,0,0.771211,0,0.771211
6,27103,tf_alexnet,130000,232,128,J113,JJ3,9001,153289,0.0110549,39633.2,315968,4478,21.8287,9001,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0390937,0,0.0390937
6,27103,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,37612.7,310861,4478,18.6096,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0781873,0,0.0781873
6,27103,tf_vgg19,130000,14,32,J176,JJ5,18083,945936,0.00573196,44916.8,678103,4478,2.00299,18083,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0390937,0,0.0390937
7,31609,tf_vgg19,130000,14,32,J176,JJ5,18083,945936,0.00573196,44465.6,671291,4506,3.0036,18083,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0550733,0,0.0550733
7,31609,tf_alexnet,130000,475,1024,J92,JJ2,4590,147278,0.00498911,52912.6,440949,4506,31.2948,4590,0,n1,Standard_NC12,K80,1,1.13,0,0.707192,0,0.707192
7,31609,tf_resnet50,130000,60,16,J126,JJ7,27103,185739,0.0148885,71039.9,342376,4506,3.66114,27103,0,n1,Standard_NC12,K80,1,1.13,0,0.707192,0,0.707192
7,31609,tf_alexnet,130000,366,512,J95,JJ4,13459,688699,0.0147667,54299.7,448761,4506,9.5265,13459,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0550733,0,0.0550733
7,31609,tf_alexnet,130000,339,512,J119,JJ6,22625,230732,0.0111425,52768.4,436122,4506,5.14073,22625,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0550733,0,0.0550733
7,31609,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,36276.8,299820,4506,21.7424,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0550733,0,0.0550733
7,31609,tf_alexnet,130000,232,128,J113,JJ3,9001,153289,0.0110549,38266.9,305076,4506,29.8695,9001,0,n3,Standard_NV6,M60,1,0.62,0,0.776033,0,0.776033
8,36158,tf_alexnet,130000,370,1024,J108,JJ8,31609,693696,0.00541212,55949.6,466232,4549,2.52848,31609,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0427684,0,0.0427684
8,36158,tf_vgg19,130000,14,32,J176,JJ5,18083,945936,0.00573196,44011.6,664437,4549,4.01376,18083,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0427684,0,0.0427684
8,36158,tf_alexnet,130000,475,1024,J92,JJ2,4590,147278,0.00498911,49360.5,411348,4549,36.2862,4590,0,n1,Standard_NC12,K80,1,1.13,0,0.71394,0,0.71394
8,36158,tf_resnet50,130000,60,16,J126,JJ7,27103,185739,0.0148885,68439,329841,4549,7.35721,27103,0,n1,Standard_NC12,K80,1,1.13,0,0.71394,0,0.71394
8,36158,tf_alexnet,130000,366,512,J95,JJ4,13459,688699,0.0147667,52903.5,437222,4549,11.8472,13459,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0855368,0,0.0855368
8,36158,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,34880.4,288280,4549,24.9051,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0427684,0,0.0427684
8,36158,tf_alexnet,130000,232,128,J113,JJ3,9001,153289,0.0110549,34330.7,273695,4549,32.7049,9001,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0427684,0,0.0427684
8,36158,tf_alexnet,130000,339,512,J119,JJ6,22625,230732,0.0111425,51372,424582,4549,7.74371,22625,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0427684,0,0.0427684
9,40670,tf_alexnet,130000,339,512,J119,JJ6,22625,230732,0.0111425,49962.4,412931,4512,10.3255,22625,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0367644,0,0.0367644
9,40670,tf_alexnet,130000,370,1024,J108,JJ8,31609,693696,0.00541212,54534.9,454444,4512,5.03639,31609,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0367644,0,0.0367644
9,40670,tf_alexnet,130000,366,512,J95,JJ4,13459,688699,0.0147667,51546.5,426007,4512,14.149,13459,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0735289,0,0.0735289
9,40670,tf_alexnet,130000,475,1024,J92,JJ2,4590,147278,0.00498911,45774.4,381463,4512,41.237,4590,0,n1,Standard_NC12,K80,1,1.13,0,0.708133,0,0.708133
9,40670,tf_alexnet,130000,232,128,J113,JJ3,9001,153289,0.0110549,32942.7,262630,4512,35.5172,9001,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0367644,0,0.0367644
9,40670,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,33470.8,276629,4512,28.0421,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0367644,0,0.0367644
9,40670,tf_resnet50,130000,60,16,J126,JJ7,27103,185739,0.0148885,65813.3,317187,4512,11.0232,27103,0,n1,Standard_NC12,K80,1,1.13,0,0.708133,0,0.708133
9,40670,tf_vgg19,130000,14,32,J176,JJ5,18083,945936,0.00573196,43553.2,657517,4512,5.0157,18083,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0367644,0,0.0367644
9,40670,tf_resnet50,130000,88,32,J139,JJ9,36158,462050,0.0127378,73911.4,412607,4512,1.09511,36158,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0367644,0,0.0367644
10,45054,tf_resnet50,130000,88,32,J139,JJ9,36158,462050,0.0127378,73102,408088,4384,2.23739,36158,0,n4,In-house server 3,Quadro P600,5,0.44,0,0.267911,0,0.267911
10,45054,tf_vgg19,130000,14,32,J176,JJ5,18083,945936,0.00573196,43098.6,650653,4384,5.98921,18083,0,n4,In-house server 3,Quadro P600,1,0.44,0,0.0535822,0,0.0535822
10,45054,tf_alexnet,130000,370,1024,J108,JJ8,31609,693696,0.00541212,53131.7,442751,4384,7.47316,31609,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.038273,0,0.038273
10,45054,tf_alexnet,130000,366,512,J95,JJ4,13459,688699,0.0147667,50200.6,414884,4384,16.4721,13459,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.038273,0,0.038273
