slot_number,sim_time,VM_type,NodeID,cost/node
1,3368,"In-house server 1,","n1,",0.102911
2,6631,"In-house server 1,In-house server 2,","n1,n2,",1.12392
3,9881,"In-house server 1,In-house server 2,","n2,n3,n1,",2.13959
4,13128,"In-house server 1,In-house server 2,","n2,n3,n1,",2.23683
5,16326,"In-house server 3,In-house server 2,","n1,n3,n2,",2.20307
6,19576,"In-house server 2,In-house server 3,Standard_NV6,","n4,n3,n2,n1,",2.81667
7,22753,"In-house server 2,In-house server 3,Standard_NV6,","n5,n1,n4,n3,n2,",3.1417
8,25916,"Standard_NV6,In-house server 3,In-house server 2,","n5,n1,n4,n2,n3,",3.11028
9,29141,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n6,n4,n5,n3,n2,",3.35937
10,32297,"Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n2,n6,n5,n7,n4,n3,",4.27813
11,35542,"Standard_NV12,In-house server 1,In-house server 3,In-house server 2,","n2,n6,n5,n4,n7,n1,n3,",4.95764
12,38695,"Standard_NV6,In-house server 2,In-house server 3,","n1,n6,n8,n7,n4,n5,n3,n2,",5.48272
13,41912,"In-house server 3,In-house server 2,","n2,n6,n8,n1,n4,n7,n5,n3,",6.04498
14,45154,"Standard_NV6,In-house server 2,In-house server 3,","n2,n6,n8,n5,n4,n7,n1,n9,n3,",6.65031
15,48339,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n5,n4,n7,n9,n3,n8,n6,",6.80764
16,49831.5,"Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n3,n4,n7,n5,n9,n8,n6,",3.16403
17,51445,"Standard_NV12,In-house server 3,In-house server 2,","n1,n2,n4,n7,n5,n8,n6,n3,",2.91407
18,54745,"Standard_NV24,In-house server 3,In-house server 2,","n1,n2,n3,n8,n6,n7,n5,n4,",7.38081
19,57993,"Standard_NV24,In-house server 3,In-house server 2,","n2,n3,n6,n8,n1,n7,n5,n4,",6.94487
20,61186,"Standard_NV24,In-house server 3,In-house server 2,","n2,n3,n1,n6,n8,n9,n7,n5,n4,",7.82954
21,62783.5,"Standard_NV24,In-house server 3,In-house server 2,","n2,n3,n1,n6,n8,n9,n7,n5,n4,",3.92063
22,64508,"Standard_NV24,In-house server 2,In-house server 3,","n2,n3,n6,n8,n1,n7,n5,n4,",4.02169
23,67779,"Standard_NV24,In-house server 2,In-house server 3,","n2,n1,n8,n6,n5,n7,n4,n3,",7.59815
24,69130.4,"Standard_NV24,In-house server 2,In-house server 3,","n2,n1,n6,n8,n4,n7,n5,n9,n3,",3.24638
25,71102,"Standard_NV24,In-house server 2,In-house server 3,","n2,n1,n8,n6,n5,n7,n4,n3,",4.49523
26,74322,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n6,n8,n4,n7,n5,n1,n9,",8.06768
27,77566,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n4,n7,n5,n9,n10,n1,n8,n6,",9.14611
28,80701,"Standard_NV24,In-house server 2,In-house server 3,","n1,n2,n3,n9,n10,n4,n7,n5,n8,n6,",8.44476
29,83904,"Standard_NV24,In-house server 2,In-house server 3,","n1,n2,n3,n9,n10,n4,n7,n5,n8,n6,",8.61678
30,87092,"Standard_NV12,In-house server 2,In-house server 3,","n10,n9,n3,n4,n7,n5,n2,n11,n1,n8,n6,",8.06464
31,90348,"Standard_NV12,In-house server 2,In-house server 3,","n3,n12,n1,n4,n7,n5,n11,n2,n8,n10,n6,n9,",8.63459
32,93665,"In-house server 1,Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n3,n12,n8,n10,n4,n7,n6,n9,n5,n11,",8.00316
33,96837,"In-house server 1,Standard_NV24,In-house server 2,In-house server 3,","n1,n2,n12,n9,n6,n8,n10,n3,n4,n7,n5,n11,",8.43372
34,100033,"Standard_NV24,In-house server 2,In-house server 3,","n1,n3,n6,n9,n12,n8,n10,n2,n4,n7,n5,n11,",8.90549
35,103295,"Standard_NV24,In-house server 2,In-house server 3,","n7,n4,n11,n5,n3,n12,n9,n6,n8,n10,n1,n2,",9.06766
36,106523,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n7,n4,n3,n12,n9,n6,n8,n10,n2,n1,n5,n11,",8.3895
37,107712,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n7,n4,n3,n12,n9,n6,n8,n10,n2,n1,n5,n11,",3.08942
38,109693,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n11,n6,n8,n1,n9,n3,n2,n10,n5,n4,n7,",4.52306
39,112892,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n7,n4,n2,n3,n1,n12,n10,n8,n9,n6,n5,n11,",7.69636
40,113026,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n12,n7,n4,n5,n11,n3,n13,n2,n1,n10,n8,n9,n6,",0.361917
