n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,3368,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,3368,1.47008,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.102911,0,0.102911
2,6631,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,43269.4,7.08002e+06,3263,2.29359,3368,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.02422,0,1.02422
2,6631,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,69520.9,566481,3263,2.89433,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0997028,0,0.0997028
3,9881,pytorch_vgg19,130000,8111,32,J82,JJ3,6631,1.4158e+08,0.00437808,43200.5,1.81844e+08,3250,7.52306,6631,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.02014,0,1.02014
3,9881,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,68516,558293,3250,4.31291,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0993056,0,0.0993056
3,9881,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,42276.9,6.91763e+06,3250,4.57804,3368,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.02014,0,1.02014
4,13128,pytorch_vgg19,130000,8111,32,J82,JJ3,6631,1.4158e+08,0.00437808,39950.5,1.68164e+08,3247,15.0392,6631,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.0192,0,1.0192
4,13128,tf_alexnet,130000,343,256,J90,JJ4,9881,386169,0.00685291,60663.3,494238,3247,1.64842,9881,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0992139,0,0.0992139
4,13128,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,41288.5,6.75589e+06,3247,6.86038,3368,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.0192,0,1.0192
4,13128,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,67515,550137,3247,5.73017,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.0992139,0,0.0992139
5,16326,pytorch_vgg19,130000,8111,32,J82,JJ3,6631,1.4158e+08,0.00437808,36703.5,1.54496e+08,3198,22.4419,6631,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.00382,0,1.00382
5,16326,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,40300.9,6.5943e+06,3198,9.10828,3368,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.00382,0,1.00382
5,16326,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,66515,541988,3198,7.12605,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0390867,0,0.0390867
5,16326,tf_alexnet,130000,343,256,J90,JJ4,9881,386169,0.00685291,59663.3,486091,3198,3.27196,9881,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0390867,0,0.0390867
5,16326,pytorch_alexnet,130000,1497,1024,J32,JJ5,13128,519309,0.0133105,77052.1,572518,3198,4.15044,13128,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.11726,0,0.11726
6,19576,tf_alexnet,130000,343,256,J90,JJ4,9881,386169,0.00685291,58678.4,478066,3250,4.9219,9881,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0361111,0,0.0361111
6,19576,tf_resnet50,130000,50,8,J133,JJ6,16326,345830,0.0136955,91048.9,387815,3250,2.95689,16326,0,n1,Standard_NV6,M60,1,0.62,0,0.559722,0,0.559722
6,19576,pytorch_alexnet,130000,1497,1024,J32,JJ5,13128,519309,0.0133105,73854.1,548756,3250,5.86694,13128,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.144444,0,0.144444
6,19576,pytorch_vgg19,130000,8111,32,J82,JJ3,6631,1.4158e+08,0.00437808,33505.5,1.41035e+08,3250,29.9649,6631,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.02014,0,1.02014
6,19576,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,65530.1,533963,3250,8.54463,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0361111,0,0.0361111
6,19576,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,39328.3,6.43515e+06,3250,11.3927,3368,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.02014,0,1.02014
7,22753,pytorch_resnet50,130000,3629,32,J55,JJ7,19576,3.34694e+07,0.00711637,43207.5,1.98738e+07,3177,7.3529,19576,0,n4,In-house server 3,Quadro P600,8,0.44,0,0.3883,0,0.3883
7,22753,tf_alexnet,130000,343,256,J90,JJ4,9881,386169,0.00685291,57677.5,469912,3177,6.53478,9881,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0353,0,0.0353
7,22753,tf_resnet50,130000,50,8,J133,JJ6,16326,345830,0.0136955,88356.7,376348,3177,5.84737,16326,0,n1,Standard_NV6,M60,1,0.62,0,0.54715,0,0.54715
7,22753,pytorch_alexnet,130000,1497,1024,J32,JJ5,13128,519309,0.0133105,72531.5,538928,3177,7.54489,13128,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.1412,0,0.1412
7,22753,pytorch_vgg19,130000,8111,32,J82,JJ3,6631,1.4158e+08,0.00437808,30255.5,1.27355e+08,3177,37.319,6631,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,0.997225,0,0.997225
7,22753,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,64529.2,525807,3177,9.93134,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0353,0,0.0353
7,22753,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,38339.8,6.27341e+06,3177,13.6259,3368,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,0.997225,0,0.997225
8,25916,pytorch_resnet50,130000,3629,32,J55,JJ7,19576,3.34694e+07,0.00711637,40030.5,1.84125e+07,3163,14.6734,19576,0,n4,In-house server 3,Quadro P600,8,0.44,0,0.386589,0,0.386589
8,25916,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,37373.5,6.1153e+06,3163,15.8492,3368,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,0.992831,0,0.992831
8,25916,tf_alexnet,130000,343,256,J90,JJ4,9881,386169,0.00685291,56699.1,461940,3163,8.14056,9881,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0322157,0,0.0322157
8,25916,tf_resnet50,130000,50,8,J133,JJ6,16326,345830,0.0136955,85724.9,365138,3163,8.72511,16326,0,n1,Standard_NV6,M60,1,0.62,0,0.544739,0,0.544739
8,25916,pytorch_alexnet,130000,1497,1024,J32,JJ5,13128,519309,0.0133105,71238.6,529322,3163,11.6499,13128,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.0966472,0,0.0966472
8,25916,tf_alexnet,130000,410,512,J115,JJ8,22753,874663,0.00946545,65498.7,541335,3163,1.49646,22753,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0322157,0,0.0322157
8,25916,pytorch_vgg19,130000,8111,32,J82,JJ3,6631,1.4158e+08,0.00437808,27078.5,1.13982e+08,3163,44.6407,6631,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,0.992831,0,0.992831
8,25916,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,63550.8,517834,3163,11.3119,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0322157,0,0.0322157
9,29141,pytorch_resnet50,130000,3629,32,J55,JJ7,19576,3.34694e+07,0.00711637,36867.5,1.69576e+07,3225,22.1374,19576,0,n5,In-house server 3,Quadro P600,8,0.44,0,0.394167,0,0.394167
9,29141,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,36411.5,5.95789e+06,3225,18.1161,3368,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.01229,0,1.01229
9,29141,pytorch_vgg19,130000,8111,32,J82,JJ3,6631,1.4158e+08,0.00437808,23915.5,1.00668e+08,3225,52.1059,6631,0,n6,In-house server 2,GTX 1080Ti,8,1.13,0,1.01229,0,1.01229
9,29141,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,62576.7,509897,3225,12.7196,0,0,n3,In-house server 1,Quadro P600,1,0.11,0,0.0985417,0,0.0985417
9,29141,tf_alexnet,130000,343,256,J90,JJ4,9881,386169,0.00685291,55725,454004,3225,9.77781,9881,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0358333,0,0.0358333
9,29141,tf_resnet50,130000,50,8,J133,JJ6,16326,345830,0.0136955,83104.8,353978,3225,11.6593,16326,0,n1,Standard_NV6,M60,1,0.62,0,0.555417,0,0.555417
9,29141,tf_alexnet,130000,410,512,J115,JJ8,22753,874663,0.00946545,64518.5,533235,3225,3.02226,22753,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0358333,0,0.0358333
9,29141,pytorch_alexnet,130000,1497,1024,J32,JJ5,13128,519309,0.0133105,68075.6,505820,3225,12.9016,13128,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.0716667,0,0.0716667
9,29141,pytorch_alexnet,130000,2959,256,J26,JJ9,25916,891097,0.00393742,43214.4,1.22119e+06,3225,7.46279,25916,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.143333,0,0.143333
10,32297,pytorch_resnet50,130000,3629,32,J55,JJ7,19576,3.34694e+07,0.00711637,33642.5,1.54743e+07,3156,29.4417,19576,0,n6,In-house server 3,Quadro P600,8,0.44,0,0.385733,0,0.385733
10,32297,pytorch_vgg19,130000,150,8,J71,JJ10,29141,7.90635e+06,0.0128599,43297.9,7.13035e+06,3156,2.20538,29141,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,0.990633,0,0.990633
10,32297,pytorch_vgg19,130000,149,8,J65,JJ2,3368,7.20925e+06,0.0108931,35430.7,5.7974e+06,3156,20.3344,3368,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,0.990633,0,0.990633
10,32297,pytorch_vgg19,130000,8111,32,J82,JJ3,6631,1.4158e+08,0.00437808,20690.5,8.70926e+07,3156,59.4113,6631,0,n7,In-house server 2,GTX 1080Ti,8,1.13,0,0.990633,0,0.990633
10,32297,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,61583.4,501804,3156,14.0971,0,0,n3,In-house server 1,Quadro P600,1,0.11,0,0.0964333,0,0.0964333
