slot_number,sim_time,VM_type,NodeID,cost/node
1,22336,"In-house server 1,","n1,",0.682489
2,44459,"In-house server 1,","n1,",0.67598
3,66840,"In-house server 2,In-house server 1,","n2,n1,",7.70901
4,89483,"In-house server 1,In-house server 2,","n1,n2,",7.79926
5,112078,"In-house server 1,","n2,n1,",1.38081
6,134604,"In-house server 1,Standard_NC6,","n2,n1,",4.19233
7,157045,"In-house server 1,In-house server 3,","n1,n2,",3.42849
8,179595,"Standard_NV6,In-house server 1,","n1,n2,",4.57264
9,202020,"In-house server 1,","n1,n2,",1.37042
10,224392,"In-house server 1,In-house server 3,","n1,n2,",3.41795
11,298639,"In-house server 1,Standard_NC6,","n2,n1,",13.8183
12,361324,"In-house server 1,","n2,n1,",3.8307
13,424020,"In-house server 1,","n1,n2,",3.83146
14,439490,"In-house server 3,In-house server 1,","n2,n1,",2.36343
15,444862,"In-house server 3,In-house server 1,","n2,n1,",0.820829
16,488475,"In-house server 2,In-house server 1,","n2,n1,",15.0222
17,503439,"In-house server 1,In-house server 2,","n1,n2,",5.1543
18,546649,"In-house server 3,In-house server 2,","n2,n1,",18.8442
19,566025,"In-house server 2,","n2,n1,",12.1635
20,605263,"In-house server 1,In-house server 2,","n1,n2,",13.5153
21,607624,"In-house server 2,","n1,",0.741132
