slot_number,sim_time,VM_type,NodeID,cost/node
1,1086,"In-house server 1,","n1,",0.0331833
2,2140,"Standard_NV6,In-house server 1,","n1,n2,",0.213728
3,3160,"Standard_NV6,Standard_NC6,In-house server 1,","n1,n2,n3,",0.365501
4,4268,"Standard_NC6,In-house server 3,Standard_NV6,","n1,n2,n3,",0.444431
5,5383,"Standard_NV12,In-house server 3,","n1,n2,",0.465823
6,6412,"Standard_NV6,In-house server 3,Standard_NC6,","n3,n2,n1,",0.394451
7,7453,"In-house server 3,Standard_NC6,Standard_NV12,","n2,n3,n1,",0.596839
8,8568,"Standard_NV6,In-house server 3,Standard_NC12,","n2,n3,n1,",0.616347
9,9604,"Standard_NV6,In-house server 3,Standard_NC12,","n2,n3,n1,",0.571142
10,10744,"Standard_NV6,In-house server 3,Standard_NC12,","n2,n3,n1,",0.628478
11,11840,"In-house server 3,Standard_NC6,Standard_NV12,","n1,n4,n3,n2,",0.721969
12,12929,"Standard_NC12,In-house server 3,","n1,n4,n3,n2,",0.606411
13,14003,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n2,n3,n1,n5,n4,",0.868491
14,15062,"Standard_NC12,Standard_NV6,In-house server 1,In-house server 3,In-house server 2,","n1,n6,n5,n4,n3,n2,",0.916147
15,16124,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 2,","n1,n6,n4,n5,n3,n2,",0.944984
16,17222,"Standard_NV12,Standard_NC6,In-house server 3,In-house server 2,","n1,n6,n4,n5,n3,n2,",0.990974
17,18315,"Standard_NV12,Standard_NC6,In-house server 2,In-house server 3,","n1,n6,n4,n7,n5,n3,n2,",1.11243
18,19453,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n1,n3,n6,n5,n7,n4,n2,",1.3414
19,20572,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n2,n4,n7,n5,n1,n6,n3,",1.11406
20,21676,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n3,n1,n4,n7,n5,n8,n6,n2,",1.21294
21,22701,"Standard_NC12,In-house server 3,In-house server 2,Standard_NV12,In-house server 1,","n3,n1,n4,n7,n5,n2,n8,n6,",1.21685
22,23726,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n3,n1,n2,n8,n6,n7,n5,n4,",1.11814
23,24815,"Standard_NV12,Standard_NC6,In-house server 2,In-house server 3,","n3,n1,n4,n7,n5,n8,n6,n2,",1.17889
24,25919,"Standard_NV6,In-house server 2,In-house server 3,Standard_NC12,","n9,n2,n3,n8,n6,n1,n4,n5,n7,",1.50271
25,27004,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n1,n3,n9,n2,n7,n5,n4,n8,n6,",1.53074
26,28092,"Standard_NV12,Standard_NC6,In-house server 2,In-house server 3,","n3,n9,n2,n1,n10,n7,n5,n4,n8,n6,",1.79264
27,29217,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n1,n3,n10,n2,n8,n6,n11,n9,n7,n5,n4,",1.9036
28,30278,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n1,n2,n11,n3,n6,n8,n9,n10,n7,n5,n4,",1.75811
29,31393,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n8,n6,n2,n3,n9,n1,n10,n11,n7,n5,n4,",1.82113
30,32480,"Standard_NV12,Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n9,n1,n10,n11,n6,n8,n7,n5,n4,",1.78995
31,33573,"In-house server 1,Standard_NC6,Standard_NV24,In-house server 2,In-house server 3,","n4,n7,n5,n11,n10,n8,n12,n3,n1,n2,n6,n9,",2.20944
32,34647,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n11,n3,n9,n10,n8,n6,n5,n4,n7,n1,",2.40205
33,35740,"Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n9,n3,n2,n1,n8,n6,n10,n11,n7,n5,n4,",2.37783
34,36802,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n4,n7,n12,n5,n11,n8,n10,n1,n2,n6,n9,",2.49023
35,37818,"Standard_NV24X,In-house server 2,In-house server 3,","n4,n7,n12,n5,n11,n8,n10,n3,n13,n1,n2,n6,n9,",2.70129
36,38868,"Standard_NV24X,In-house server 2,In-house server 3,","n4,n7,n12,n5,n11,n8,n10,n3,n13,n1,n2,n6,n9,",2.77457
37,39941,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n4,n14,n12,n9,n6,n7,n5,n11,n1,n8,n10,n13,n3,",2.96649
38,41042,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n4,n14,n12,n9,n6,n7,n5,n11,n1,n8,n10,n13,n3,",3.05736
39,42078,"Standard_NV24X,In-house server 2,In-house server 3,","n2,n4,n7,n1,n14,n6,n9,n12,n10,n8,n13,n3,n15,n5,n11,",3.20205
40,43125,"Standard_NC6,Standard_NV24X,In-house server 2,In-house server 3,","n4,n1,n5,n15,n11,n14,n10,n8,n9,n6,n12,n2,n7,n16,n13,n3,",3.18138
41,44249,"Standard_NV24X,In-house server 1,In-house server 2,In-house server 3,","n2,n4,n12,n7,n14,n9,n6,n10,n8,n1,n13,n17,n3,n16,n11,n15,n5,",3.84597
42,45299,"Standard_NV24X,In-house server 1,In-house server 2,In-house server 3,","n2,n4,n12,n7,n14,n13,n17,n3,n16,n9,n6,n10,n8,n1,n11,n15,n5,",3.58264
43,46419,"Standard_NC12,Standard_NV24,In-house server 3,In-house server 2,","n10,n8,n2,n6,n9,n14,n18,n12,n13,n17,n16,n3,n7,n4,n15,n11,n5,n1,",4.12277
44,47521,"Standard_NV24X,In-house server 1,In-house server 2,In-house server 3,","n4,n14,n18,n12,n8,n10,n5,n11,n15,n13,n16,n3,n17,n6,n9,n7,n1,n2,",4.0982
45,48561,"Standard_NV24X,Standard_NC24,In-house server 2,In-house server 3,","n7,n12,n1,n8,n10,n14,n6,n9,n4,n11,n15,n5,n16,n13,n3,n17,n2,",3.90024
46,49605,"Standard_NV24X,In-house server 2,In-house server 3,","n4,n14,n18,n12,n8,n10,n5,n11,n15,n13,n16,n3,n17,n6,n9,n7,n1,n2,",3.96225
47,50686,"Standard_NV6,Standard_NV24X,In-house server 2,In-house server 3,","n4,n14,n2,n15,n5,n11,n12,n8,n10,n17,n16,n3,n13,n19,n18,n6,n9,n7,n1,",4.28885
48,51802,"Standard_NC12,Standard_NV24X,In-house server 2,In-house server 3,","n12,n7,n14,n4,n17,n16,n13,n3,n8,n10,n18,n19,n2,n15,n11,n5,n6,n9,n1,",4.28841
49,52898,"Standard_NV6,Standard_NV24X,In-house server 2,In-house server 3,","n7,n12,n14,n8,n10,n4,n18,n19,n6,n9,n2,n15,n5,n11,n17,n13,n16,n3,n20,n1,",4.59328
50,53994,"Standard_NV24X,In-house server 2,In-house server 3,","n14,n4,n2,n16,n13,n17,n3,n7,n1,n18,n8,n10,n11,n5,n15,n12,n9,n6,",4.12592
51,55050,"Standard_NV24X,In-house server 2,In-house server 3,","n7,n12,n4,n19,n18,n14,n21,n1,n20,n10,n8,n6,n9,n15,n5,n11,n2,n16,n17,n13,n3,",4.89104
52,56127,"Standard_NV24X,In-house server 2,In-house server 3,","n12,n4,n7,n19,n18,n8,n10,n14,n21,n1,n20,n6,n9,n2,n16,n13,n17,n3,n15,n5,n11,",4.98171
53,57183,"Standard_NV24X,In-house server 1,Standard_NC12,In-house server 2,In-house server 3,","n2,n12,n7,n4,n19,n18,n8,n10,n11,n5,n15,n16,n17,n13,n3,n6,n9,n14,n21,n20,n1,",4.46285
54,57202.3,"Standard_NC6,Standard_NV24X,In-house server 2,In-house server 3,","n12,n21,n14,n2,n16,n13,n17,n3,n22,n19,n18,n8,n10,n7,n4,n15,n5,n11,n6,n9,n20,n1,",0.0844735
55,58302,"Standard_NC12,In-house server 1,Standard_NV24X,In-house server 3,In-house server 2,","n7,n2,n4,n15,n11,n5,n18,n19,n14,n21,n1,n20,n10,n8,n12,n16,n13,n17,n3,n6,n9,",4.69313
56,59373,"Standard_NV24X,Standard_NC12,In-house server 2,In-house server 3,","n7,n12,n4,n19,n18,n8,n10,n17,n16,n3,n13,n14,n21,n20,n1,n9,n6,n15,n11,n5,n2,",4.50719
57,60423,"Standard_NV24X,In-house server 2,In-house server 3,","n7,n12,n16,n13,n17,n3,n19,n18,n14,n21,n1,n20,n10,n8,n6,n9,n11,n15,n5,n4,n2,",4.21779
58,61517,"Standard_NC6,In-house server 1,Standard_NV24X,In-house server 2,In-house server 3,","n12,n2,n7,n9,n6,n1,n20,n22,n18,n19,n14,n21,n4,n15,n5,n11,n8,n10,n3,n17,n16,n13,",4.51056
59,62594,"Standard_NC6,Standard_NV24X,In-house server 2,In-house server 3,","n2,n4,n12,n13,n16,n17,n3,n19,n18,n14,n21,n1,n20,n10,n8,n6,n9,n11,n15,n5,n7,",4.194
60,63711,"In-house server 1,Standard_NC12,Standard_NV24,In-house server 2,In-house server 3,","n14,n21,n22,n2,n12,n19,n18,n8,n10,n13,n3,n17,n16,n9,n6,n20,n1,n23,n4,n7,n15,n5,n11,",4.60226
