slot_number,sim_time,tardiness
1,5671,0
2,11372,0
3,17040,0
4,22750,0
5,28383,0
6,33969,0
7,39641,0
8,45250,0
9,50937,0
10,56517,0
11,62162,0
12,67964,0
13,71583.5,0
14,73397,0
15,78983,0
16,84696,0
17,90439,0
18,96013,0
19,96496.5,0
20,101550,0
21,107259,0
22,112970,0
23,117062,0
24,118503,0
25,124076,0
26,129718,0
27,135313,0
28,137705,0
29,140883,0
30,146513,0
31,151704,0
32,151992,0
33,155646,0
34,157181,0
35,157651,0
36,163260,0
37,168032,0
38,168904,0
39,174487,0
40,180162,0
41,180164,0
42,185826,0
43,189652,0
44,191500,0
45,197166,0
46,199990,0
47,202745,0
48,203915,0
49,208340,0
50,213870,0
51,218119,0
52,219528,0
53,225188,0
54,226326,0
55,230379,0
56,230830,0
57,233318,0
58,236364,0
59,239027,0
60,241998,0
61,247716,0
62,248107,0
63,248968,0
64,253303,0
65,256746,0
66,258924,0
67,262869,0
68,264496,0
69,270294,0
70,275997,0
71,281648,0
72,287260,0
73,289210,0
74,292929,0
75,293569,0
76,295313,0
77,298526,0
78,304085,0
79,309777,0
80,315486,0
81,319053,0
82,321140,0
83,326711,0
84,329072,0
85,332290,0
86,333427,0
87,337955,0
88,343730,0
89,349269,0
90,352316,0
91,354872,0
92,360506,0
93,362383,0
94,366213,0
95,371763,0
96,374104,0
97,377341,0
98,377487,0
99,383156,0
100,384946,0
101,388871,0
102,390910,0
103,392915,0
104,394517,0
105,400206,0
106,405699,0
107,411381,0
108,416962,0
109,417101,0
110,419881,0
111,422466,0
112,422783,0
113,428144,0
114,433941,0
115,434525,0
116,435791,0
117,436383,0
118,438594,0
119,439531,0
120,441633,0
121,445269,0
122,447652,0
123,450988,0
124,487287,0
125,488031,0
126,490623,0
127,491196,0
128,491819,0
129,499886,0
130,500722,0
131,505137,0
132,521923,0
133,539860,0
134,541918,0
135,543594,0
136,550969,0
137,566669,0
138,573789,0
139,579261,0
140,585097,0
141,590494,0
142,611441,0
143,613599,0
144,628429,0
145,631011,0
146,633711,0
147,635221,0
148,640034,0
149,645895,0
150,650991,0
151,668742,0
152,679914,0
153,708440,0
154,713027,0
155,731959,0
156,747100,0
157,750352,0
158,763626,0
159,817730,0
160,864504,0
161,967764,0
