slot_number,sim_time,tardiness
1,11332,0
2,22450,0
3,33742,0
4,45006,0
5,56116,0
6,67445,0
7,72029.9,0
8,78644,0
9,83325,0
10,89835,0
11,101004,0
12,102260,0
13,112358,0
14,123670,0
15,134292,0
16,134941,0
17,146263,0
18,157500,0
19,168679,0
20,174225,0
21,179916,0
22,189490,0
23,191188,0
24,201142,0
25,202508,0
26,207574,0
27,213696,0
28,222189,0
29,224924,0
30,236214,0
31,245638,0
32,258309,0
33,282346,0
34,298732,0
35,307708,0
36,310804,0
37,321497,0
38,336132,0
39,463016,0
40,513671,0
41,562308,0
