slot_number,sim_time,tardiness
1,44922,0
2,89702,0
3,134534,0
4,179354,0
5,224406,0
6,304422,0
7,370562,0
8,439602,0
9,488747,0
10,1.54251e+06,0
11,1.55511e+06,1.35493e+06
