n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,44922,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,44922,22.8057,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.37262,0,1.37262
2,89702,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,57423.3,361924,0,0,44922,0,,,,0,0,0,0,0,0
2,89702,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,46828.6,381523,44780,44.7816,0,0,n1,In-house server 1,Quadro P600,2,0.11,0,1.36828,0,1.36828
3,134534,pytorch_resnet50,130000,63,16,J46,JJ3,89702,463021,0.00898677,78756.1,363367,44832,12.3379,89702,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.684933,0,0.684933
3,134534,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,33497.3,272910,44832,67.5416,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.684933,0,0.684933
3,134534,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,57423.3,361924,0,0,44922,0,,,,0,0,0,0,0,0
4,179354,pytorch_alexnet,130000,952,1024,J20,JJ4,134534,837914,0.00377904,49145.6,364215,0,0,134534,0,,,,0,0,0,0,0,0
4,179354,pytorch_resnet50,130000,63,16,J46,JJ3,89702,463021,0.00898677,69039.2,318535,0,12.3379,89702,0,,,,0,0,0,0,0,0
4,179354,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,57423.3,361924,44820,78.052,44922,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,14.0685,0,14.0685
4,179354,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,19690.3,160422,0,67.5416,0,0,,,,0,0,0,0,0,0
5,224406,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,12603.3,79435.1,0,78.052,44922,0,,,,0,0,0,0,0,0
5,224406,pytorch_resnet50,130000,63,16,J46,JJ3,89702,463021,0.00898677,69039.2,318535,0,12.3379,89702,0,,,,0,0,0,0,0,0
5,224406,pytorch_alexnet,130000,952,1024,J20,JJ4,134534,837914,0.00377904,49145.6,364215,0,0,134534,0,,,,0,0,0,0,0,0
5,224406,tf_resnet50,130000,52,8,J141,JJ5,179354,328402,0.0132068,94687.4,403340,45052,39.4133,179354,0,n1,Standard_NV6,M60,1,0.62,0,7.75896,0,7.75896
5,224406,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,19690.3,160422,0,67.5416,0,0,,,,0,0,0,0,0,0
6,304422,pytorch_vgg19,130000,8111,32,J82,JJ6,224406,2.00864e+08,0.0149911,43200.5,1.81844e+08,0,0,224406,0,,,,0,0,0,0,0,0
6,304422,pytorch_resnet50,130000,63,16,J46,JJ3,89702,463021,0.00898677,69039.2,318535,0,12.3379,89702,0,,,,0,0,0,0,0,0
6,304422,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,19690.3,160422,0,67.5416,0,0,,,,0,0,0,0,0,0
6,304422,pytorch_alexnet,130000,952,1024,J20,JJ4,134534,837914,0.00377904,49145.6,364215,0,0,134534,0,,,,0,0,0,0,0,0
6,304422,tf_resnet50,130000,52,8,J141,JJ5,179354,328402,0.0132068,57368,244371,80016.2,100,179354,304422,n1,Standard_NC6,K80,1,0.56,0,12.447,0,12.447
6,304422,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,12603.3,79435.1,0,78.052,44922,0,,,,0,0,0,0,0,0
7,370562,pytorch_resnet50,130000,63,16,J46,JJ3,89702,463021,0.00898677,69039.2,318535,0,12.3379,89702,0,,,,0,0,0,0,0,0
7,370562,pytorch_vgg19,130000,8111,32,J82,JJ6,224406,2.00864e+08,0.0149911,43200.5,1.81844e+08,0,0,224406,0,,,,0,0,0,0,0,0
7,370562,pytorch_alexnet,130000,952,1024,J20,JJ4,134534,837914,0.00377904,49145.6,364215,0,0,134534,0,,,,0,0,0,0,0,0
7,370562,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,19690.3,160422,66140.2,100,0,370562,n1,In-house server 1,Quadro P600,2,0.11,0,2.02095,0,2.02095
7,370562,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,12603.3,79435.1,0,78.052,44922,0,,,,0,0,0,0,0,0
8,439602,pytorch_alexnet,130000,952,1024,J20,JJ4,134534,837914,0.00377904,49145.6,364215,0,0,134534,0,,,,0,0,0,0,0,0
8,439602,pytorch_vgg19,130000,8111,32,J82,JJ6,224406,2.00864e+08,0.0149911,43200.5,1.81844e+08,0,0,224406,0,,,,0,0,0,0,0,0
8,439602,pytorch_resnet50,130000,63,16,J46,JJ3,89702,463021,0.00898677,69039.2,318535,69039.3,100,89702,439602,n1,In-house server 2,GTX 1080Ti,3,1.13,0,21.6707,0,21.6707
8,439602,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,12603.3,79435.1,0,78.052,44922,0,,,,0,0,0,0,0,0
9,488747,pytorch_vgg19,130000,8111,32,J82,JJ6,224406,2.00864e+08,0.0149911,43200.5,1.81844e+08,0,0,224406,0,,,,0,0,0,0,0,0
9,488747,pytorch_alexnet,130000,952,1024,J20,JJ4,134534,837914,0.00377904,49145.6,364215,49145.6,100,134534,488747,n1,In-house server 3,Quadro P600,3,0.44,0,6.00668,0,6.00668
9,488747,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,12603.3,79435.1,0,78.052,44922,0,,,,0,0,0,0,0,0
10,1.54251e+06,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,12603.3,79435.1,0,78.052,44922,0,,,,0,0,0,0,0,0
10,1.54251e+06,pytorch_vgg19,130000,8111,32,J82,JJ6,224406,2.00864e+08,0.0149911,43200.5,1.81844e+08,1.05376e+06,100,224406,1.54251e+06,n1,In-house server 2,GTX 1080Ti,7,1.13,0,330.763,0,330.763
11,1.55511e+06,tf_resnet50,130000,86,64,J140,JJ2,44922,200179,0.00820137,12603.3,79435.1,12603.3,100,44922,1.55511e+06,n1,In-house server 2,GTX 1080Ti,8,1.13,1.35493e+06,3.95603,11112.3,11116.2
