slot_number,sim_time,VM_type,NodeID,cost/node
1,2702,"In-house server 1,","n1,",0.0825611
2,5402,"Standard_NV6,In-house server 1,","n1,n2,",0.5475
3,7939,"Standard_NV6,Standard_NC6,In-house server 1,","n1,n2,n3,",0.909091
4,10514,"Standard_NC6,In-house server 3,Standard_NV6,","n1,n2,n3,",1.03286
5,13164,"Standard_NV12,In-house server 3,","n1,n2,",1.10711
6,15888,"Standard_NV6,In-house server 3,Standard_NC6,","n3,n2,n1,",1.0442
7,18595,"In-house server 3,Standard_NV12,Standard_NC6,","n1,n3,n2,",1.53397
8,21309,"Standard_NC12,In-house server 3,","n1,n2,",1.03051
9,23958,"Standard_NC12,In-house server 3,","n1,n2,",1.00417
10,26628,"Standard_NV6,In-house server 3,Standard_NC6,","n1,n4,n3,n2,",1.25744
11,29224,"Standard_NC12,In-house server 3,","n1,n3,n2,",1.24999
12,31835,"Standard_NC12,In-house server 3,","n1,n4,n3,n2,",1.42944
13,34530,"Standard_NC12,In-house server 1,In-house server 3,In-house server 2,","n3,n2,n1,n5,n4,",1.86732
14,37155,"Standard_NV6,Standard_NC12,In-house server 1,In-house server 3,In-house server 2,","n2,n6,n4,n5,n1,n3,",2.36185
15,39813,"In-house server 3,In-house server 2,Standard_NC6,Standard_NV12,In-house server 1,","n1,n6,n5,n4,n3,n2,",2.37596
16,42553,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n2,n6,n4,n5,n1,n3,",2.41178
17,45179,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n1,n6,n5,n4,n3,n2,",2.41943
18,47929,"Standard_NV6,Standard_NC12,In-house server 2,In-house server 3,","n2,n6,n4,n7,n5,n1,n3,",2.77073
19,50566,"Standard_NV6,Standard_NC12,In-house server 1,In-house server 2,In-house server 3,","n3,n1,n6,n5,n7,n4,n2,",2.51701
20,53266,"Standard_NV24,In-house server 3,In-house server 2,In-house server 1,","n2,n3,n6,n4,n7,n5,n1,",3.36033
21,55912,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n1,n3,n2,n8,n6,n5,n7,n4,",3.32162
22,58516,"Standard_NC12,Standard_NV6,In-house server 3,In-house server 2,","n2,n1,n3,n8,n6,n7,n5,n4,",2.75668
23,61127,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 2,","n3,n2,n4,n7,n5,n1,n8,n6,",2.79964
24,63796,"In-house server 1,Standard_NV24,In-house server 3,In-house server 2,","n2,n8,n6,n3,n9,n7,n4,n5,n1,",4.54878
25,66388,"Standard_NV12,Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n8,n6,n1,n9,n7,n5,n4,n10,",3.9635
26,69024,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n2,n9,n6,n8,n1,n4,n7,n5,n3,",3.97085
27,71664,"In-house server 1,Standard_NV12,Standard_NC6,In-house server 2,In-house server 3,","n2,n1,n10,n3,n9,n11,n7,n5,n4,n8,n6,",4.09745
28,74263,"Standard_NC6,Standard_NV12,In-house server 2,In-house server 3,","n1,n11,n3,n2,n9,n10,n6,n8,n7,n5,n4,",4.24666
29,75039.4,"Standard_NV24,In-house server 2,In-house server 3,","n2,n10,n1,n9,n3,n8,n6,n7,n5,n4,",1.5497
30,76963,"Standard_NC12,In-house server 2,In-house server 3,In-house server 1,","n1,n2,n9,n3,n5,n7,n4,n8,n6,",1.99893
31,79560,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,Standard_NC12,","n2,n10,n3,n9,n6,n8,n11,n1,n5,n7,n4,",3.76098
32,82190,"Standard_NC6,In-house server 2,In-house server 3,Standard_NV6,","n2,n1,n9,n10,n11,n6,n8,n7,n4,n5,n3,",3.18467
33,84847,"Standard_NC6,In-house server 2,In-house server 3,Standard_NV6,","n2,n1,n11,n3,n9,n10,n4,n7,n5,n8,n6,",3.7244
34,87516,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV12,In-house server 1,","n12,n4,n7,n3,n13,n8,n10,n6,n9,n5,n11,n1,n2,",4.75841
35,90144,"Standard_NV12,Standard_NC12,In-house server 3,In-house server 2,","n4,n12,n7,n5,n11,n6,n9,n1,n2,n8,n10,n3,",4.86643
36,92336.2,"Standard_NV24X,In-house server 3,In-house server 2,","n3,n4,n7,n10,n8,n12,n1,n6,n9,n2,n5,n11,",5.15789
37,92812,"Standard_NV24X,In-house server 1,In-house server 2,In-house server 3,","n3,n4,n7,n1,n5,n11,n10,n8,n12,n2,n6,n9,",1.08095
38,94224.6,"Standard_NV6,Standard_NC24,In-house server 2,In-house server 3,","n4,n7,n10,n8,n9,n6,n12,n5,n11,n1,n13,n3,n2,",3.32275
39,95508,"Standard_NC6,Standard_NV12,In-house server 1,In-house server 2,In-house server 3,","n2,n1,n7,n4,n9,n6,n12,n8,n10,n5,n11,n13,n3,",2.52767
40,98129,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n1,n7,n4,n12,n5,n11,n8,n10,n6,n9,n2,",6.11691
41,100713,"Standard_NV12,Standard_NC12,In-house server 3,In-house server 2,","n4,n1,n12,n8,n10,n6,n9,n7,n2,n13,n3,n5,n11,",5.68683
42,103366,"Standard_NC12,Standard_NV12,In-house server 2,In-house server 3,","n4,n7,n10,n8,n9,n6,n12,n5,n11,n1,n13,n3,n2,",5.8005
43,104283,"Standard_NC12,Standard_NV12,In-house server 3,In-house server 2,","n4,n12,n8,n10,n6,n9,n1,n13,n3,n2,n7,n5,n11,",1.91903
44,105986,"Standard_NC12,Standard_NV12,In-house server 1,In-house server 2,In-house server 3,","n12,n4,n8,n10,n14,n6,n9,n5,n15,n11,n1,n2,n13,n3,n7,",4.41474
45,108707,"Standard_NC12,Standard_NV12,In-house server 1,In-house server 2,In-house server 3,","n7,n2,n9,n6,n14,n12,n10,n8,n1,n4,n15,n11,n5,n16,n13,n3,",7.28756
46,111334,"Standard_NC6,Standard_NV24X,In-house server 2,In-house server 3,","n4,n12,n6,n9,n14,n8,n10,n3,n13,n1,n2,n7,n5,n11,",6.83742
47,113899,"Standard_NV6,In-house server 1,Standard_NC12,In-house server 3,In-house server 2,","n4,n7,n12,n8,n10,n14,n3,n13,n17,n16,n6,n9,n2,n11,n15,n5,n1,",7.22137
48,114722,"Standard_NC12,Standard_NV24,In-house server 2,In-house server 3,","n7,n12,n14,n3,n13,n5,n15,n11,n4,n9,n6,n10,n8,n2,n1,",2.39449
