n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,7434,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,7434,3.24483,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.22715,0,0.22715
2,14876,pytorch_vgg19,130000,149,8,J65,JJ2,7434,7.21332e+06,0.0108931,43269.4,7.08002e+06,7442,0.631455,7434,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.227394,0,0.227394
2,14876,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,68268.7,556277,7442,6.49315,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.227394,0,0.227394
3,22417,pytorch_vgg19,130000,149,8,J65,JJ2,7434,7.21332e+06,0.0108931,42996.1,7.03531e+06,7541,1.27131,7434,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.230419,0,0.230419
3,22417,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,65976.7,537602,7541,9.78468,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.230419,0,0.230419
3,22417,pytorch_vgg19,130000,8111,32,J82,JJ3,14876,1.41588e+08,0.00437808,43200.5,1.81844e+08,7541,17.4558,14876,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.26242,0,1.26242
4,29955,pytorch_vgg19,130000,8111,32,J82,JJ3,14876,1.41588e+08,0.00437808,35659.5,1.50102e+08,7538,34.9047,14876,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.35205,0,1.35205
4,29955,tf_alexnet,130000,343,256,J90,JJ4,22417,398705,0.00685291,60663.3,494238,7538,3.82685,22417,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.184262,0,0.184262
4,29955,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,63654.3,518678,7538,13.0749,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.184262,0,0.184262
4,29955,pytorch_vgg19,130000,149,8,J65,JJ2,7434,7.21332e+06,0.0108931,42719.3,6.99001e+06,7538,1.91091,7434,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.184262,0,0.184262
5,37356,pytorch_vgg19,130000,8111,32,J82,JJ3,14876,1.41588e+08,0.00437808,28121.5,1.18372e+08,7401,52.0364,14876,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.23898,0,1.23898
5,37356,pytorch_alexnet,130000,1497,1024,J32,JJ5,29955,536136,0.0133105,77052.1,572518,7401,9.60519,29955,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.339212,0,0.339212
5,37356,tf_alexnet,130000,343,256,J90,JJ4,22417,398705,0.00685291,58341.8,475324,7401,7.58415,22417,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.113071,0,0.113071
5,37356,pytorch_vgg19,130000,149,8,J65,JJ2,7434,7.21332e+06,0.0108931,42442.5,6.94472e+06,7401,2.53889,7434,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.113071,0,0.113071
5,37356,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,61332.7,499761,7401,16.3053,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.113071,0,0.113071
6,44758,pytorch_alexnet,130000,1497,1024,J32,JJ5,29955,536136,0.0133105,69651.1,517526,7402,19.2117,29955,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.271407,0,0.271407
6,44758,tf_alexnet,130000,343,256,J90,JJ4,22417,398705,0.00685291,56062.5,456754,7402,11.342,22417,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0904689,0,0.0904689
6,44758,tf_resnet50,130000,50,8,J133,JJ6,37356,366860,0.0136955,91048.9,387815,7402,5.82877,37356,0,n2,Standard_NC6,K80,1,0.56,0,1.15142,0,1.15142
6,44758,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,59053.4,481188,7402,19.4285,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.180938,0,0.180938
6,44758,pytorch_vgg19,130000,8111,32,J82,JJ3,14876,1.41588e+08,0.00437808,20720.5,8.72189e+07,7402,69.1705,14876,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.23915,0,1.23915
6,44758,pytorch_vgg19,130000,149,8,J65,JJ2,7434,7.21332e+06,0.0108931,42170.8,6.90026e+06,7402,3.16695,7434,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0904689,0,0.0904689
7,52309,pytorch_resnet50,130000,3629,32,J55,JJ7,44758,3.34946e+07,0.00711637,43207.5,1.98738e+07,7551,17.4761,44758,0,n4,In-house server 3,Quadro P600,8,0.44,0,0.9229,0,0.9229
7,52309,pytorch_alexnet,130000,1497,1024,J32,JJ5,29955,536136,0.0133105,62249.1,462527,7551,29.0116,29955,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.2517,0,0.2517
