slot_number,sim_time,VM_type,NodeID,cost/node
1,4056,"In-house server 1,","n1,",0.123933
2,8184,"Standard_NV6,In-house server 1,","n1,n2,",0.837066
3,12307,"Standard_NV12,In-house server 1,","n1,n2,",1.54612
4,16446,"Standard_NV12,In-house server 1,","n1,n2,",1.67859
5,20512,"In-house server 1,Standard_NV24,","n2,n1,",3.0495
6,24766,"In-house server 3,Standard_NV12,","n2,n1,",1.76237
7,28827,"In-house server 3,Standard_NV24,","n2,n1,",3.0812
8,32897,"In-house server 3,Standard_NV24,","n2,n1,",3.08014
9,37080,"Standard_NV24,In-house server 3,","n1,n2,",2.74883
10,41282,"Standard_NV24,In-house server 3,","n1,n2,",3.16862
11,45445,"Standard_NV24,In-house server 3,","n2,n3,n1,",3.55757
12,49593,"In-house server 3,Standard_NV24,","n4,n1,n3,n2,",4.02356
13,53724,"In-house server 3,In-house server 2,Standard_NV24,","n4,n3,n2,n5,n1,",5.30375
14,57870,"In-house server 3,In-house server 2,Standard_NV24,","n4,n1,n5,n3,n2,",5.34603
15,62069,"In-house server 3,In-house server 2,Standard_NV24,","n4,n1,n5,n3,n2,",5.41079
16,66095,"In-house server 3,In-house server 2,Standard_NV24,","n4,n1,n5,n3,n2,",5.14956
17,70126,"In-house server 3,In-house server 2,Standard_NV24,","n4,n1,n5,n3,n2,",5.02159
18,74235,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n6,n4,n5,n1,",5.53472
19,78359,"In-house server 3,In-house server 2,Standard_NV24,","n3,n2,n6,n4,n5,n1,",5.7068
20,82498,"In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n6,n7,n5,n4,",6.17376
21,86635,"In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n6,n7,n5,n4,",6.06964
22,87058.3,"In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n6,n7,n5,n4,",0.621091
23,87561,"In-house server 1,In-house server 3,In-house server 2,Standard_NV24,","n3,n1,n2,n6,n7,n5,n4,",0.70292
24,88652.1,"In-house server 3,In-house server 2,Standard_NV12,In-house server 1,","n3,n1,n6,n4,n7,n5,n2,",1.15008
25,90736,"Standard_NV12,In-house server 2,In-house server 3,","n3,n1,n6,n5,n4,n2,",2.08655
26,92797.4,"Standard_NV12,In-house server 2,In-house server 3,","n3,n1,n6,n5,n4,n2,",2.06091
27,94773,"Standard_NV12,In-house server 3,","n3,n2,n1,n5,n4,",1.35507
28,98853,"Standard_NV12,In-house server 2,In-house server 3,","n3,n1,n6,n5,n4,n2,",4.0791
29,103005,"In-house server 3,In-house server 2,Standard_NV12,In-house server 1,","n3,n1,n6,n4,n7,n5,n2,",4.28056
30,107062,"In-house server 3,In-house server 2,Standard_NV12,In-house server 1,","n3,n1,n6,n4,n7,n5,n2,",4.18007
