slot_number,sim_time,tardiness
1,11128,0
2,22529,0
3,33514,0
4,44788,0
5,55934,0
6,67298,0
7,78597,0
8,89822,0
9,99134.5,0
10,100953,0
11,112184,0
12,114180,0
13,123405,0
14,134680,0
15,134882,0
16,145818,0
17,157084,0
18,168297,0
19,179458,0
20,180228,0
21,188880,0
22,191011,0
23,200610,0
24,202358,0
25,213569,0
26,218114,0
27,224946,0
28,242721,0
29,253724,0
30,264352,0
31,276574,0
32,318869,0
33,331102,0
34,339510,0
35,347286,0
36,365900,0
37,472130,0
38,489730,0
39,516028,0
40,602579,0
41,690012,0
