slot_number,sim_time,VM_type,NodeID,cost/node
1,15115,"In-house server 2,","n1,",2.53036
2,30229,"In-house server 3,","n1,",1.84727
3,45070,"In-house server 3,","n1,",0.9894
4,60121,"In-house server 3,","n1,",1.17063
5,71511.9,"In-house server 3,In-house server 2,","n1,n2,",3.0177
6,75129,"In-house server 3,","n1,",0.281326
7,90003,"In-house server 1,In-house server 3,","n2,n1,",1.77662
8,105185,"In-house server 3,","n2,n1,",2.50503
9,120116,"In-house server 2,In-house server 3,","n1,n2,n3,",5.54106
10,120386,"In-house server 2,In-house server 3,","n3,n2,n1,",0.0959859
11,126942,"In-house server 3,","n1,n3,n2,",1.72595
12,135117,"In-house server 2,In-house server 3,","n2,n1,",2.11699
13,150113,"In-house server 3,In-house server 2,","n1,n2,",3.88358
14,165159,"In-house server 2,In-house server 3,","n1,n3,n2,",5.58852
15,180337,"In-house server 2,In-house server 3,","n1,n3,n2,",7.67935
16,185596,"In-house server 2,In-house server 3,","n2,n3,n1,",2.46113
17,188070,"In-house server 2,In-house server 3,","n1,n3,n2,",0.947741
18,195180,"In-house server 2,In-house server 3,","n1,n3,n2,",2.39231
19,210177,"In-house server 2,In-house server 3,","n2,n3,n1,",6.56258
20,225236,"In-house server 3,In-house server 2,","n1,n2,n3,",7.05822
21,231806,"In-house server 2,In-house server 3,","n2,n3,n1,",2.94925
22,269644,"In-house server 2,In-house server 3,","n2,n3,n1,",17.7071
23,285836,"In-house server 2,In-house server 3,","n1,n2,n3,",9.2654
24,294356,"In-house server 2,In-house server 3,","n1,n3,n2,",3.24247
25,328534,"In-house server 2,In-house server 3,","n2,n3,n1,",12.2198
26,338968,"In-house server 2,In-house server 3,","n2,n1,",2.56706
27,414358,"In-house server 2,In-house server 3,","n2,n1,",18.6413
28,432449,"In-house server 2,In-house server 3,","n2,n1,",4.96854
29,446957,"In-house server 1,In-house server 2,","n1,n2,",3.68917
30,493205,"In-house server 2,In-house server 1,","n1,n2,",9.15542
31,780681,"In-house server 1,","n1,",8.78399
