slot_number,sim_time,VM_type,NodeID,cost/node
1,5034,"In-house server 1,","n1,",0.153817
2,9916,"In-house server 3,In-house server 1,","n1,",0.362275
3,14888,"In-house server 1,In-house server 3,","n1,",1.67114
4,19848,"Standard_NC6,In-house server 3,","n1,n2,",1.31042
5,24841,"Standard_NC6,In-house server 3,","n1,n2,n3,",1.66786
6,30061,"Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n3,n2,",2.24137
7,34882,"Standard_NV6,In-house server 3,In-house server 1,","n3,n2,n4,n1,",4.50733
8,39817,"In-house server 1,In-house server 3,Standard_NC6,","n1,n4,n2,n3,",1.94474
9,44818,"In-house server 2,Standard_NC6,In-house server 1,In-house server 3,","n1,n4,n5,n2,n3,",4.56341
10,49869,"In-house server 2,Standard_NC6,In-house server 3,In-house server 1,","n1,n4,n5,n2,n3,",3.86136
11,54967,"In-house server 2,In-house server 3,Standard_NV6,","n3,n2,n5,n1,n6,n4,",4.34321
12,59079.9,"In-house server 2,Standard_NC6,In-house server 3,In-house server 1,","n4,n3,n2,n7,n6,n1,n5,",4.03464
13,59940,"In-house server 2,In-house server 3,Standard_NV6,","n4,n1,n6,n7,n8,n3,n2,n5,",0.999258
14,64905,"In-house server 2,Standard_NV6,Standard_NC6,In-house server 3,In-house server 1,","n1,n4,n6,n7,n5,n8,n2,n3,",5.24742
15,69964,"In-house server 2,In-house server 3,Standard_NV12,","n5,n1,n3,n7,n8,n4,n9,n6,n2,",8.33641
16,69989.1,"Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n5,n8,n4,n7,n6,n1,",0.0379599
17,75009,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n1,n4,n3,n9,n8,n5,n7,n6,n2,",8.15863
18,80009,"Standard_NC6,In-house server 2,Standard_NV12,In-house server 3,In-house server 1,","n3,n6,n1,n7,n4,n5,n2,",6.3358
19,80016.5,"In-house server 2,Standard_NV12,In-house server 3,In-house server 1,","n1,n2,n8,n4,n7,n6,n3,n5,",0.0117811
20,85108,"In-house server 2,Standard_NV12,In-house server 3,In-house server 1,","n3,n2,n4,n5,n1,n6,",7.56364
21,90141,"In-house server 2,Standard_NC6,In-house server 3,In-house server 1,","n5,n4,n7,n6,n1,n2,n3,n8,",7.26864
22,95049,"Standard_NV24,In-house server 1,In-house server 3,In-house server 2,","n3,n2,n5,n1,n6,n4,",6.95119
23,97373.8,"In-house server 1,Standard_NC6,Standard_NV24,In-house server 3,In-house server 2,","n7,n1,n3,n2,n8,n4,n5,n6,",4.12056
24,100155,"Standard_NC6,In-house server 2,Standard_NV12,In-house server 3,In-house server 1,","n5,n3,n7,n2,n8,n4,n1,n6,",4.13741
25,102016,"Standard_NV12,In-house server 3,Standard_NC6,In-house server 1,In-house server 2,","n8,n6,n1,n4,n9,n3,n2,n5,n7,",2.89691
26,105144,"In-house server 2,Standard_NC6,Standard_NV24,In-house server 3,In-house server 1,","n3,n7,n6,n1,n2,n4,n5,",5.13578
27,107278,"In-house server 2,Standard_NV6,In-house server 3,In-house server 1,Standard_NV24X,","n4,n1,n5,n3,n2,",2.60635
