n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,4044,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,4044,1.76514,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.123567,0,0.123567
2,8186,pytorch_vgg19,130000,149,8,J65,JJ2,4044,7.20993e+06,0.0108931,43269.4,7.08002e+06,4142,2.91145,4044,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.30013,0,1.30013
2,8186,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,69312.7,564785,4142,3.57306,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.126561,0,0.126561
3,12260,pytorch_vgg19,130000,8111,32,J82,JJ3,8186,1.41582e+08,0.00437808,43200.5,1.81844e+08,4074,9.43045,8186,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.27878,0,1.27878
3,12260,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,68037.1,554390,4074,5.3513,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.124483,0,0.124483
3,12260,pytorch_vgg19,130000,149,8,J65,JJ2,4044,7.20993e+06,0.0108931,42009.6,6.87389e+06,4074,5.77509,4044,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.27878,0,1.27878
4,16331,pytorch_vgg19,130000,8111,32,J82,JJ3,8186,1.41582e+08,0.00437808,39126.5,1.64695e+08,4071,18.8539,8186,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.27784,0,1.27784
4,16331,tf_alexnet,130000,343,256,J90,JJ4,12260,388548,0.00685291,60663.3,494238,4071,2.06674,12260,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.124392,0,0.124392
4,16331,pytorch_vgg19,130000,149,8,J65,JJ2,4044,7.20993e+06,0.0108931,40770.5,6.67114e+06,4071,8.63663,4044,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.27784,0,1.27784
4,16331,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,66782.4,544167,4071,7.12823,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.124392,0,0.124392
5,20407,pytorch_vgg19,130000,8111,32,J82,JJ3,8186,1.41582e+08,0.00437808,35055.5,1.47559e+08,4076,28.289,8186,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.27941,0,1.27941
5,20407,pytorch_vgg19,130000,149,8,J65,JJ2,4044,7.20993e+06,0.0108931,39532.4,6.46854e+06,4076,11.5017,4044,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.27941,0,1.27941
5,20407,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,65528.6,533950,4076,8.90735,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0498178,0,0.0498178
5,20407,tf_alexnet,130000,343,256,J90,JJ4,12260,388548,0.00685291,59409.5,484023,4076,4.13602,12260,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0498178,0,0.0498178
5,20407,pytorch_alexnet,130000,1497,1024,J32,JJ5,16331,522512,0.0133105,77052.1,572518,4076,5.28993,16331,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.149453,0,0.149453
6,24579,tf_alexnet,130000,343,256,J90,JJ4,12260,388548,0.00685291,58154.2,473796,4172,6.25404,12260,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0463556,0,0.0463556
6,24579,tf_resnet50,130000,50,8,J133,JJ6,20407,349911,0.0136955,91048.9,387815,4172,3.79574,20407,0,n1,Standard_NV6,M60,1,0.62,0,0.718511,0,0.718511
6,24579,pytorch_alexnet,130000,1497,1024,J32,JJ5,16331,522512,0.0133105,72976.1,542232,4172,7.49339,16331,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.185422,0,0.185422
6,24579,pytorch_vgg19,130000,8111,32,J82,JJ3,8186,1.41582e+08,0.00437808,30979.5,1.30402e+08,4172,37.9463,8186,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.30954,0,1.30954
6,24579,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,64273.3,523722,4172,10.7284,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0463556,0,0.0463556
6,24579,pytorch_vgg19,130000,149,8,J65,JJ2,4044,7.20993e+06,0.0108931,38292.7,6.26569e+06,4172,14.4342,4044,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.30954,0,1.30954
7,28708,pytorch_resnet50,130000,3629,32,J55,JJ7,24579,3.34744e+07,0.00711637,43207.5,1.98738e+07,4129,9.55622,24579,0,n4,In-house server 3,Quadro P600,8,0.44,0,0.504656,0,0.504656
7,28708,tf_alexnet,130000,343,256,J90,JJ4,12260,388548,0.00685291,56869.4,463328,4129,8.35023,12260,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0458778,0,0.0458778
7,28708,tf_resnet50,130000,50,8,J133,JJ6,20407,349911,0.0136955,87592.9,373095,4129,7.55236,20407,0,n1,Standard_NV6,M60,1,0.62,0,0.711106,0,0.711106
7,28708,pytorch_alexnet,130000,1497,1024,J32,JJ5,16331,522512,0.0133105,71278.2,529617,4129,9.67414,16331,0,n2,In-house server 3,Quadro P600,4,0.44,0,0.183511,0,0.183511
7,28708,pytorch_vgg19,130000,8111,32,J82,JJ3,8186,1.41582e+08,0.00437808,26807.5,1.12841e+08,4129,47.5041,8186,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,1.29605,0,1.29605
7,28708,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,62988.4,513252,4129,12.5306,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0458778,0,0.0458778
7,28708,pytorch_vgg19,130000,149,8,J65,JJ2,4044,7.20993e+06,0.0108931,37023.8,6.05807e+06,4129,17.3365,4044,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.29605,0,1.29605
8,32764,pytorch_resnet50,130000,3629,32,J55,JJ7,24579,3.34744e+07,0.00711637,39078.5,1.79746e+07,4056,18.9435,24579,0,n4,In-house server 3,Quadro P600,8,0.44,0,0.495733,0,0.495733
8,32764,pytorch_vgg19,130000,149,8,J65,JJ2,4044,7.20993e+06,0.0108931,35768,5.85259e+06,4056,20.1875,4044,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,1.27313,0,1.27313
8,32764,tf_alexnet,130000,343,256,J90,JJ4,12260,388548,0.00685291,55597.8,452968,4056,10.4094,12260,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0413111,0,0.0413111
8,32764,tf_resnet50,130000,50,8,J133,JJ6,20407,349911,0.0136955,84172.5,358526,4056,11.2426,20407,0,n1,Standard_NV6,M60,1,0.62,0,0.698533,0,0.698533
8,32764,pytorch_alexnet,130000,1497,1024,J32,JJ5,16331,522512,0.0133105,69597.9,517131,4056,14.9381,16331,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.123933,0,0.123933
8,32764,tf_alexnet,130000,410,512,J115,JJ8,28708,880618,0.00946545,65498.7,541335,4056,1.91896,28708,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0413111,0,0.0413111
8,32764,pytorch_vgg19,130000,8111,32,J82,JJ3,8186,1.41582e+08,0.00437808,22678.5,9.54607e+07,4056,56.8929,8186,0,n5,In-house server 2,GTX 1080Ti,8,1.13,0,1.27313,0,1.27313
8,32764,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,61716.8,502890,4056,14.301,0,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.0413111,0,0.0413111
9,36830,pytorch_resnet50,130000,3629,32,J55,JJ7,24579,3.34744e+07,0.00711637,35022.5,1.6109e+07,4066,28.3539,24579,0,n5,In-house server 3,Quadro P600,8,0.44,0,0.496956,0,0.496956
9,36830,pytorch_vgg19,130000,149,8,J65,JJ2,4044,7.20993e+06,0.0108931,34534.4,5.65074e+06,4066,23.0455,4044,0,n4,In-house server 2,GTX 1080Ti,8,1.13,0,1.27627,0,1.27627
