slot_number,sim_time,VM_type,NodeID,cost/node
1,14958,"In-house server 1,","n1,",0.45705
2,29891,"Standard_NV6,In-house server 1,","n1,n2,",3.02808
3,44884,"Standard_NC6,In-house server 1,Standard_NV6,","n2,n3,n1,",5.37249
4,59748,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.46827
5,74598,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.465
6,89631,"In-house server 1,","n1,n3,n2,",1.37803
7,104699,"Standard_NC6,In-house server 1,","n1,n3,n2,",3.26473
8,119658,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.49043
9,134887,"Standard_NV6,In-house server 1,","n1,n3,n2,",3.55343
10,141817,"Standard_NV6,In-house server 1,","n1,n3,n2,",1.61692
11,149952,"Standard_NC6,In-house server 1,","n2,n3,n1,",1.76266
12,164781,"In-house server 3,In-house server 1,","n1,n2,n3,",2.71865
13,170938,"In-house server 3,Standard_NV6,In-house server 1,","n3,n2,n1,",2.00106
14,180054,"In-house server 1,In-house server 3,","n3,n2,n1,",1.67125
15,194915,"In-house server 1,Standard_NC6,In-house server 3,","n1,n2,n3,",4.58214
16,209783,"In-house server 1,Standard_NV6,","n1,n2,n3,",5.5755
17,224811,"In-house server 1,Standard_NV6,","n1,n2,n3,",5.63551
18,230811,"In-house server 1,Standard_NC6,","n3,n2,n1,",1.30007
19,265070,"In-house server 1,Standard_NV6,","n1,n2,n3,",7.99381
20,265884,"In-house server 1,In-house server 3,","n3,n2,n1,",0.14911
21,290731,"In-house server 1,","n1,n3,n2,",2.27762
22,326360,"Standard_NV6,In-house server 1,","n1,n2,n3,",8.3135
23,370687,"In-house server 2,In-house server 1,","n1,n2,n3,",16.6227
24,446872,"In-house server 1,","n3,n2,n1,",6.98358
25,449544,"In-house server 3,In-house server 1,","n3,n2,n1,",0.48989
26,492326,"In-house server 1,In-house server 3,","n2,n3,n1,",7.84349
27,495001,"In-house server 1,","n2,n3,n1,",0.245211
28,553270,"In-house server 2,In-house server 1,","n1,n2,n3,",21.8506
29,594623,"Standard_NV6,In-house server 2,In-house server 1,","n2,n3,n1,",21.3658
30,607760,"In-house server 1,Standard_NV6,","n1,n2,",2.664
31,653726,"In-house server 1,","n1,",1.40451
