slot_number,sim_time,VM_type,NodeID,cost/node
1,22511,"In-house server 1,","n1,",0.687836
2,45136,"In-house server 2,In-house server 1,","n1,n2,",7.79306
3,67885,"In-house server 2,Standard_NV12,","n1,n2,",22.8122
4,85966.6,"Standard_NC24X,","n1,",90.0064
5,90525,"Standard_NC24X,","n1,",17.0179
6,112895,"Standard_NV6,In-house server 3,","n2,n1,",6.58672
7,127424,"Standard_NC6,In-house server 2,","n1,n2,",20.5026
8,135422,"Standard_NC6,In-house server 2,","n2,n1,",8.77519
9,138227,"In-house server 2,Standard_NV6,","n1,n2,",4.00462
10,148284,"In-house server 2,Standard_NV6,","n1,n2,",11.2027
11,156096,"In-house server 2,Standard_NV12,","n2,n1,",5.14255
12,215905,"In-house server 1,Standard_NC6,","n1,n2,",11.1313
13,259046,"Standard_NV6,","n1,",7.42977
