slot_number,sim_time,VM_type,NodeID,cost/node
1,22521,"In-house server 1,","n1,",0.688142
2,44899,"In-house server 2,In-house server 1,","n1,n2,",7.70798
3,67297,"In-house server 2,In-house server 1,","n1,n2,",7.71486
4,89845,"In-house server 3,","n1,",2.75586
5,112414,"Standard_NC6,In-house server 3,","n2,n1,",6.26916
6,132233,"Standard_NC6,In-house server 3,","n2,n1,",5.50529
7,134841,"Standard_NV6,In-house server 3,","n2,n1,",0.767903
8,146317,"Standard_NC6,In-house server 3,","n1,n2,",3.18784
9,198199,"Standard_NC6,In-house server 3,","n1,n2,",14.4115
10,221509,"Standard_NC6,In-house server 3,","n2,n1,",6.47501
11,245149,"In-house server 3,In-house server 2,","n1,n2,",10.3097
12,268267,"Standard_NV6,In-house server 2,","n1,n2,",11.2384
13,287165,"In-house server 2,","n1,",5.93186
