n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,22521,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,22521,11.4333,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.688142,0,0.688142
2,44899,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,53727.4,437730,22378,22.7941,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.683772,0,0.683772
2,44899,tf_resnet50,130000,86,64,J140,JJ2,22521,177778,0.00820137,57423.3,361924,22378,38.9703,22521,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,7.02421,0,7.02421
3,67297,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,46835.6,381581,22398,34.165,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.342192,0,0.342192
3,67297,tf_resnet50,130000,86,64,J140,JJ2,22521,177778,0.00820137,35045.3,220881,22398,77.9753,22521,0,n1,In-house server 2,GTX 1080Ti,8,1.13,0,7.03048,0,7.03048
3,67297,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,78756.1,363367,22398,6.16402,44899,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.342192,0,0.342192
4,89845,pytorch_alexnet,130000,952,1024,J20,JJ4,67297,770677,0.00377904,49145.6,364215,22548,13.75,67297,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.688967,0,0.688967
4,89845,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,73901.6,340969,22548,21.7667,44899,0,n1,In-house server 3,Quadro P600,4,0.44,0,1.37793,0,1.37793
4,89845,tf_resnet50,130000,86,64,J140,JJ2,22521,177778,0.00820137,12647.3,79712.4,22548,84.26,22521,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.344483,0,0.344483
4,89845,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,39937.7,325382,22548,45.612,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.344483,0,0.344483
5,112414,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,61613.5,284274,22569,32.3555,44899,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.689608,0,0.689608
5,112414,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,32993.5,268806,22569,56.6878,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.689608,0,0.689608
5,112414,tf_resnet50,130000,86,64,J140,JJ2,22521,177778,0.00820137,9038.45,56966.9,22569,90.5504,22521,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.344804,0,0.344804
5,112414,pytorch_alexnet,130000,952,1024,J20,JJ4,67297,770677,0.00377904,42388,314135,22569,59.6728,67297,0,n1,In-house server 3,Quadro P600,3,0.44,0,1.03441,0,1.03441
5,112414,tf_resnet50,130000,52,8,J141,JJ5,89845,238893,0.0132068,94687.4,403340,22569,17.0888,89845,0,n2,Standard_NC6,K80,1,0.56,0,3.51073,0,3.51073
6,132233,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,26274.6,214065,19819,66.7494,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.302791,0,0.302791
6,132233,pytorch_vgg19,130000,8111,32,J82,JJ6,112414,2.00752e+08,0.0149911,43200.5,1.81844e+08,19819,0.0138695,112414,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.302791,0,0.302791
6,132233,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,53274.1,245798,19819,41.6542,44899,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.605581,0,0.605581
6,132233,tf_resnet50,130000,86,64,J140,JJ2,22521,177778,0.00820137,5426.25,34200.2,19819,96.0744,22521,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.302791,0,0.302791
6,132233,pytorch_alexnet,130000,952,1024,J20,JJ4,67297,770677,0.00377904,19819,146878,19819,100,67297,132233,n1,In-house server 3,Quadro P600,3,0.44,0,0.908372,0,0.908372
6,132233,tf_resnet50,130000,52,8,J141,JJ5,89845,238893,0.0132068,78506.4,334414,19819,32.0954,89845,0,n2,Standard_NC6,K80,1,0.56,0,3.08296,0,3.08296
7,134841,pytorch_vgg19,130000,8111,32,J82,JJ6,112414,2.00752e+08,0.0149911,43194.5,1.81819e+08,2607.97,0.016052,112414,0,n1,In-house server 3,Quadro P600,4,0.44,0,0.159376,0,0.159376
7,134841,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,45950.9,212010,2607.97,42.3719,44899,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.039844,0,0.039844
7,134841,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,20170.9,164337,2607.97,68.0292,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0796881,0,0.0796881
7,134841,tf_resnet50,130000,86,64,J140,JJ2,22521,177778,0.00820137,2254.2,14207.6,2607.97,96.8013,22521,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.039844,0,0.039844
7,134841,tf_resnet50,130000,52,8,J141,JJ5,89845,238893,0.0132068,64297.1,273886,2607.97,34.377,89845,0,n2,Standard_NV6,M60,1,0.62,0,0.449151,0,0.449151
8,146317,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,19394.5,158012,11476.2,73.6612,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.350663,0,0.350663
8,146317,tf_vgg19,130000,11,16,J166,JJ7,134841,636641,0.00739369,46791.5,661089,11476.2,2.41564,134841,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.175332,0,0.175332
8,146317,pytorch_vgg19,130000,8111,32,J82,JJ6,112414,2.00752e+08,0.0149911,43193.6,1.81815e+08,11476.2,0.0254926,112414,0,n2,In-house server 3,Quadro P600,3,0.44,0,0.525995,0,0.525995
8,146317,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,45385.6,209402,11476.2,45.5302,44899,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.175332,0,0.175332
8,146317,tf_resnet50,130000,52,8,J141,JJ5,89845,238893,0.0132068,62136.7,264684,11476.2,43.0666,89845,0,n1,Standard_NC6,K80,1,0.56,0,1.78519,0,1.78519
8,146317,tf_resnet50,130000,86,64,J140,JJ2,22521,177778,0.00820137,1836.79,11576.8,11476.2,100,22521,146317,n2,In-house server 3,Quadro P600,1,0.44,0,0.175332,0,0.175332
9,198199,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,15978,130176,51881.3,100,0,198199,n2,In-house server 3,Quadro P600,1,0.44,0,0.792631,0,0.792631
9,198199,tf_resnet50,130000,52,8,J141,JJ5,89845,238893,0.0132068,53908.8,229635,51881.3,82.3501,89845,0,n1,Standard_NC6,K80,1,0.56,0,8.07042,0,8.07042
9,198199,pytorch_vgg19,130000,8111,32,J82,JJ6,112414,2.00752e+08,0.0149911,43189.5,1.81798e+08,51881.3,0.0689095,112414,0,n2,In-house server 3,Quadro P600,4,0.44,0,3.17052,0,3.17052
9,198199,tf_vgg19,130000,11,16,J166,JJ7,134841,636641,0.00739369,45661.2,645119,51881.3,13.3362,134841,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.792631,0,0.792631
9,198199,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,42898.3,197925,51881.3,69.8717,44899,0,n2,In-house server 3,Quadro P600,2,0.44,0,1.58526,0,1.58526
10,221509,tf_vgg19,130000,11,16,J166,JJ7,134841,636641,0.00739369,40551.3,572925,23310,18.2427,134841,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.356125,0,0.356125
10,221509,pytorch_vgg19,130000,8111,32,J82,JJ6,112414,2.00752e+08,0.0149911,43170.7,1.81719e+08,23310,0.0885678,112414,0,n1,In-house server 3,Quadro P600,5,0.44,0,1.78063,0,1.78063
10,221509,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,23727.9,109476,23310,80.8082,44899,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.712251,0,0.712251
10,221509,tf_resnet50,130000,52,8,J141,JJ5,89845,238893,0.0132068,16712.2,71189.2,23310,100,89845,221509,n2,Standard_NC6,K80,1,0.56,0,3.626,0,3.626
11,245149,tf_vgg19,130000,11,16,J166,JJ7,134841,636641,0.00739369,38255.5,540488,23640,68.7647,134841,0,n2,In-house server 2,GTX 1080Ti,1,1.13,0,0.927542,0,0.927542
11,245149,pytorch_resnet50,130000,63,16,J46,JJ3,44899,418218,0.00898677,15114.7,69736.6,23640,100,44899,245149,n1,In-house server 3,Quadro P600,8,0.44,0,2.88933,0,2.88933
11,245149,pytorch_vgg19,130000,8111,32,J82,JJ6,112414,2.00752e+08,0.0149911,43162.2,1.81683e+08,23640,2.73981,112414,0,n2,In-house server 2,GTX 1080Ti,7,1.13,0,6.4928,0,6.4928
12,268267,pytorch_vgg19,130000,8111,32,J82,JJ6,112414,2.00752e+08,0.0149911,42016.9,1.76862e+08,23118.9,56.2552,112414,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,7.25677,0,7.25677
12,268267,tf_vgg19,130000,11,16,J166,JJ7,134841,636641,0.00739369,14615.4,206493,23118.9,100,134841,268267,n1,Standard_NV6,M60,1,0.62,0,3.98159,0,3.98159
13,287165,pytorch_vgg19,130000,8111,32,J82,JJ6,112414,2.00752e+08,0.0149911,18898,7.95473e+07,18898,100,112414,287165,n1,In-house server 2,GTX 1080Ti,8,1.13,0,5.93186,0,5.93186
