n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,3463,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,3463,1.51155,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.105814,0,0.105814
2,6847,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,69491.6,566243,3384,2.98861,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.1034,0,0.1034
2,6847,pytorch_vgg19,130000,149,8,J65,JJ2,3463,7.20935e+06,0.0108931,43269.4,7.08002e+06,3384,0.287133,3463,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.1034,0,0.1034
3,10371,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,68449.4,557751,3524,4.52678,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.107678,0,0.107678
3,10371,pytorch_vgg19,130000,149,8,J65,JJ2,3463,7.20935e+06,0.0108931,43145.1,7.05969e+06,3524,0.586145,3463,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.107678,0,0.107678
3,10371,pytorch_vgg19,130000,8111,32,J82,JJ3,6847,1.4158e+08,0.00437808,43200.5,1.81844e+08,3524,8.15731,6847,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.632083,0,0.632083
4,13874,pytorch_vgg19,130000,8111,32,J82,JJ3,6847,1.4158e+08,0.00437808,39676.5,1.6701e+08,3503,16.266,6847,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,0.628316,0,0.628316
4,13874,tf_alexnet,130000,343,256,J90,JJ4,10371,386659,0.00685291,60663.3,494238,3503,1.7191,10371,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.142715,0,0.142715
4,13874,pytorch_vgg19,130000,149,8,J65,JJ2,3463,7.20935e+06,0.0108931,43015.7,7.03852e+06,3503,0.883375,3463,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0713574,0,0.0713574
4,13874,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,67364.1,548907,3503,6.05579,0,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0713574,0,0.0713574
5,17288,pytorch_vgg19,130000,8111,32,J82,JJ3,6847,1.4158e+08,0.00437808,36173.5,1.52265e+08,3414,24.1687,6847,0,n3,In-house server 2,GTX 1080Ti,8,1.13,0,0.571529,0,0.571529
5,17288,pytorch_alexnet,130000,1497,1024,J32,JJ5,13874,520055,0.0133105,77052.1,572518,3414,1.32502,13874,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0927259,0,0.0927259
5,17288,tf_alexnet,130000,343,256,J90,JJ4,10371,386659,0.00685291,59620.4,485741,3414,3.4523,10371,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.046363,0,0.046363
5,17288,pytorch_vgg19,130000,149,8,J65,JJ2,3463,7.20935e+06,0.0108931,42887.1,7.01747e+06,3414,3.2831,3463,0,n2,In-house server 2,GTX 1080Ti,8,1.13,0,1.07162,0,1.07162
5,17288,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,66285.3,540116,3414,7.49628,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0927259,0,0.0927259
6,20778,pytorch_vgg19,130000,149,8,J65,JJ2,3463,7.20935e+06,0.0108931,41848.8,6.84757e+06,3490,3.57923,3463,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0355463,0,0.0355463
6,20778,pytorch_alexnet,130000,1497,1024,J32,JJ5,13874,520055,0.0133105,76031.1,564932,3490,2.67953,13874,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0710926,0,0.0710926
6,20778,tf_alexnet,130000,343,256,J90,JJ4,10371,386659,0.00685291,58569,477175,3490,5.16502,10371,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.0710926,0,0.0710926
6,20778,tf_resnet50,130000,50,8,J133,JJ6,17288,346792,0.0136955,91048.9,387815,3490,2.74823,17288,0,n2,Standard_NC6,K80,1,0.56,0,0.542889,0,0.542889
