slot_number,sim_time,VM_type,NodeID,cost/node
1,22620,"In-house server 1,","n1,",0.691167
2,45071,"In-house server 2,In-house server 1,","n1,n2,",7.73312
3,67652,"In-house server 3,In-house server 1,","n2,n1,",3.44988
4,90248,"In-house server 1,","n2,n1,",1.38087
5,112914,"In-house server 1,Standard_NC6,","n2,n1,",4.21839
6,135515,"In-house server 2,In-house server 1,","n1,n2,",7.78479
7,157927,"Standard_NV6,In-house server 1,","n1,n2,",4.54465
8,180181,"Standard_NV6,In-house server 1,","n1,n2,",4.51261
9,202619,"Standard_NV6,","n2,n1,",7.72864
10,217697,"Standard_NV6,In-house server 2,","n1,n2,",333.904
11,225117,"In-house server 1,Standard_NC6,","n2,n1,",1.38094
12,235999,"In-house server 1,","n1,n2,",0.664993
13,241039,"In-house server 1,In-house server 2,","n1,n2,",24.7597
14,368371,"In-house server 1,","n1,n2,",7.7814
15,394051,"In-house server 2,Standard_NV6,","n1,n2,",252.575
16,402608,"In-house server 2,In-house server 1,","n1,n2,",316.29
17,566593,"In-house server 1,","n2,n1,",10.0213
18,620459,"In-house server 1,","n2,n1,",3.29178
19,668432,"In-house server 2,In-house server 3,","n2,n1,",20.9214
20,709970,"In-house server 1,In-house server 2,","n1,n2,",14.3076
21,1.03192e+06,"In-house server 1,","n1,",9.83748
