slot_number,sim_time,tardiness
1,1168,0
2,2320,0
3,3422,0
4,4575,0
5,5733,0
6,6883,0
7,8020,0
8,9157,0
9,10361,0
10,11557,0
11,12715,0
12,13863,0
13,15040,0
14,16222,0
15,17410,0
16,18499,0
17,19628,0
18,20783,0
19,21903,0
20,23002,0
21,24165,0
22,25303,0
23,26412,0
24,27555,0
25,28711,0
26,29853,0
27,31021,0
28,32177,0
29,33350,0
30,34415,0
31,35596,0
32,36762,0
33,37928,0
34,39084,0
35,40203,0
36,41352,0
37,42481,0
38,43598,0
39,44737,0
40,45952,0
41,47140,0
42,48289,0
43,48933.5,0
44,49420,0
45,50634,0
46,51824,0
47,52952,0
48,54131,0
49,55328,0
50,56442,0
51,57548,0
52,58682,0
53,59864,0
54,61034,0
55,62192,0
56,63395,0
57,64539,0
58,65680,0
59,66833,0
60,67941,0
61,69120,0
62,70278,0
63,71473,0
64,72675,0
65,73137.9,0
66,73859,0
67,75045,0
68,76212,0
69,77417,0
70,78622,0
71,79278.6,0
72,79740,0
73,80883,0
74,81976,0
75,82049,0
76,83165,0
77,84278,0
78,84278.7,0
79,85399,0
80,86388.4,0
81,86581,0
82,87688,0
83,88835,0
84,89894,0
85,91086,0
86,92291,0
87,93423,0
88,94558,0
89,95552.3,0
90,95733,0
91,96927,0
92,98100,0
93,99270,0
94,100465,0
95,100961,0
96,101581,0
97,102717,0
98,103844,0
99,105056,0
100,106233,0
101,106418,0
102,107434,0
103,108595,0
104,109794,0
105,110933,0
106,112117,0
107,113281,0
108,113559,0
109,114470,0
110,115640,0
111,116750,0
112,117444,0
113,117910,0
114,119029,0
115,119397,0
116,119935,0
117,120195,0
118,121304,0
119,122222,0
120,122425,0
121,123661,0
122,124360,0
123,124878,0
124,126036,0
125,127216,0
126,127619,0
127,128372,0
128,129136,0
129,129526,0
130,130026,0
131,130677,0
132,131801,0
133,132953,0
134,133953,0
135,134122,0
136,135259,0
137,135757,0
138,136494,0
139,136496,0
140,137356,0
141,137580,0
142,138714,0
143,139833,0
144,140981,0
145,141426,0
146,142124,0
147,142998,0
148,143335,0
149,144470,0
150,145651,0
151,146848,0
152,148009,0
153,149171,0
154,150296,0
155,150830,0
156,151383,0
157,152500,0
158,153686,0
159,154792,0
160,154875,0
161,155897,0
162,156997,0
163,158130,0
164,159026,0
165,159315,0
166,160455,0
167,161598,0
168,161693,0
169,162739,0
170,163019,0
171,163844,0
172,164329,0
173,165030,0
174,166236,0
175,167392,0
176,167700,0
177,168500,0
178,169658,0
179,170796,0
180,170823,0
181,171927,0
182,173077,0
183,173201,0
184,173963,0
185,174258,0
186,174719,0
187,175304,0
188,175372,0
189,175600,0
190,176154,0
191,176505,0
192,177612,0
193,177986,0
194,178273,0
195,178796,0
196,179964,0
197,181080,0
198,182301,0
199,183477,0
200,184503,0
201,184614,0
202,185783,0
203,186931,0
204,187941,0
205,188050,0
206,189172,0
207,189174,0
208,190168,0
209,190339,0
210,190763,0
211,191247,0
212,191533,0
213,192617,0
214,193791,0
215,193976,0
216,194588,0
217,194973,0
218,195161,0
219,196067,0
220,197273,0
221,197613,0
222,198441,0
223,199632,0
224,199820,0
225,200791,0
226,200795,0
227,201079,0
228,201925,0
229,202615,0
230,203184,0
231,203400,0
232,204296,0
233,204329,0
234,205432,0
235,206518,0
236,207650,0
237,207653,0
238,208654,0
239,208798,0
240,209929,0
241,211031,0
242,212068,0
243,212161,0
244,212209,0
245,213341,0
246,213386,0
247,214527,0
248,215698,0
249,216466,0
250,216873,0
251,217488,0
252,217981,0
253,218052,0
254,218409,0
255,219203,0
256,219360,0
257,219583,0
258,220317,0
259,221470,0
260,221503,0
261,222375,0
262,222659,0
263,223799,0
264,223841,0
265,224941,0
266,226089,0
267,227150,0
268,227181,0
269,228336,0
270,229476,0
271,230346,0
272,230615,0
273,230866,0
274,231828,0
275,232157,0
276,232983,0
277,232988,0
278,233910,0
279,234164,0
280,235322,0
281,236464,0
282,237589,0
283,238749,0
284,238803,0
285,239531,0
286,239862,0
287,241001,0
288,241917,0
289,242150,0
290,243307,0
291,243500,0
292,244470,0
293,244681,0
294,245458,0
295,245549,0
296,246136,0
297,246682,0
298,246721,0
299,247683,0
300,247930,0
301,248532,0
302,249097,0
303,249389,0
304,250252,0
305,250990,0
306,251418,0
307,252612,0
308,253645,0
309,253792,0
310,254449,0
311,254950,0
312,255574,0
313,256041,0
314,257173,0
315,257782,0
316,258317,0
317,258494,0
318,259364,0
319,259469,0
320,259483,0
321,259581,0
322,260634,0
323,261218,0
324,261757,0
325,262377,0
326,262942,0
327,264096,0
328,265235,0
329,266383,0
330,266669,0
331,267378,0
332,267553,0
333,268546,0
334,268639,0
335,269723,0
336,269912,0
337,270929,0
338,271343,0
339,272092,0
340,272971,0
341,273271,0
342,274448,0
343,274453,0
344,275687,0
345,276795,0
346,277969,0
347,279129,0
348,280325,0
349,280807,0
350,281493,0
351,282068,0
352,282643,0
353,282664,0
354,283876,0
355,284750,0
356,284804,0
357,285070,0
358,286227,0
359,287411,0
360,288552,0
361,289280,0
362,289703,0
363,290583,0
364,290896,0
365,292008,0
366,292201,0
367,292425,0
368,293186,0
369,293397,0
370,294352,0
371,295521,0
372,296330,0
373,296665,0
374,296705,0
375,297017,0
376,297956,0
377,298695,0
378,299095,0
379,299459,0
380,300213,0
381,300355,0
382,301054,0
383,301404,0
384,302563,0
385,303147,0
386,303665,0
387,304564,0
388,304751,0
389,304787,0
390,305800,0
391,305949,0
392,306703,0
393,307055,0
394,307120,0
395,308323,0
396,308593,0
397,309435,0
398,310516,0
399,310818,0
400,311583,0
401,311694,0
402,312831,0
403,313312,0
404,314004,0
405,314085,0
406,315118,0
407,316049,0
408,316281,0
409,317114,0
410,317431,0
411,318609,0
412,318768,0
413,319137,0
414,319749,0
415,319775,0
416,320323,0
417,320886,0
418,320908,0
419,322070,0
420,323084,0
421,323141,0
422,323226,0
423,324408,0
424,324445,0
425,325607,0
426,326637,0
427,326752,0
428,327879,0
429,329046,0
430,329483,0
431,330171,0
432,331320,0
433,331924,0
434,332483,0
435,333399,0
436,333652,0
437,333877,0
438,334810,0
439,335936,0
440,337072,0
441,337533,0
442,338208,0
443,339332,0
444,340031,0
445,340507,0
446,341640,0
447,342315,0
448,342544,0
449,342783,0
450,343092,0
451,343792,0
452,343951,0
453,345096,0
454,346283,0
455,347387,0
456,348503,0
457,349601,0
458,350132,0
459,350228,0
460,350771,0
461,351183,0
462,351940,0
463,352541,0
464,352976,0
465,353111,0
466,354279,0
467,355455,0
468,356214,0
469,356506,0
470,356579,0
471,357720,0
472,358474,0
473,358897,0
