n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,45034,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,60663.3,494238,45034,22.8626,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.37604,0,1.37604
2,89921,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,46794.1,381242,44887,96.8563,0,0,n1,In-house server 2,GTX 1080Ti,1,1.13,0,1.76119,0,1.76119
2,89921,tf_resnet50,130000,86,64,J140,JJ2,45034,200291,0.00820137,57423.3,361924,44887,64.1361,45034,0,n1,In-house server 2,GTX 1080Ti,7,1.13,0,12.3283,0,12.3283
3,115021,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,1907.07,15537.4,0,96.8563,0,0,,,,0,0,0,0,0,0
3,115021,tf_resnet50,130000,86,64,J140,JJ2,45034,200291,0.00820137,20594.2,129800,25100.1,100,45034,115021,n1,In-house server 2,GTX 1080Ti,7,1.13,0,6.89381,0,6.89381
3,115021,pytorch_resnet50,130000,63,16,J46,JJ3,89921,463240,0.00898677,78756.1,363367,25100.1,26.8551,89921,0,n1,In-house server 2,GTX 1080Ti,1,1.13,0,0.98483,0,0.98483
4,121213,pytorch_resnet50,130000,63,16,J46,JJ3,89921,463240,0.00898677,57606.1,265785,6192.36,28.5592,89921,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.189211,0,0.189211
4,121213,tf_alexnet,130000,343,256,J90,JJ1,0,372298,0.0149993,1907.07,15537.4,6192.36,100,0,121213,n1,In-house server 1,Quadro P600,1,0.11,0,0.189211,0,0.189211
5,134643,pytorch_resnet50,130000,63,16,J46,JJ3,89921,463240,0.00898677,56264,259592,13429.5,34.8601,89921,0,n1,In-house server 1,Quadro P600,2,0.11,0,0.410347,0,0.410347
6,179931,pytorch_resnet50,130000,63,16,J46,JJ3,89921,463240,0.00898677,51301.7,236697,45288,62.1507,89921,0,n1,In-house server 3,Quadro P600,3,0.44,0,2.0757,0,2.0757
6,179931,pytorch_alexnet,130000,952,1024,J20,JJ4,134643,838023,0.00377904,49145.6,364215,45288,92.1508,134643,0,n1,In-house server 3,Quadro P600,3,0.44,0,2.0757,0,2.0757
7,183789,pytorch_resnet50,130000,63,16,J46,JJ3,89921,463240,0.00898677,29808.6,137532,3857.55,63.2123,89921,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.0589348,0,0.0589348
7,183789,tf_resnet50,130000,52,8,J141,JJ5,179931,328979,0.0132068,94687.4,403340,3857.55,0.997827,179931,0,n1,In-house server 3,Quadro P600,4,0.44,0,0.235739,0,0.235739
7,183789,pytorch_alexnet,130000,952,1024,J20,JJ4,134643,838023,0.00377904,3857.55,28588.1,3857.55,100,134643,183789,n1,In-house server 3,Quadro P600,3,0.44,0,0.176805,0,0.176805
8,224446,tf_resnet50,130000,52,8,J141,JJ5,179931,328979,0.0132068,93742.5,399315,40657.4,11.7382,179931,0,n1,In-house server 3,Quadro P600,7,0.44,0,4.34809,0,4.34809
8,224446,pytorch_resnet50,130000,63,16,J46,JJ3,89921,463240,0.00898677,28972.6,133674,40657.4,74.4014,89921,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.621155,0,0.621155
9,252763,tf_resnet50,130000,52,8,J141,JJ5,179931,328979,0.0132068,83572.8,355995,28317.4,36.5114,179931,0,n1,Standard_NV24,M60,1,2.48,0,4.87689,0,4.87689
9,252763,pytorch_resnet50,130000,63,16,J46,JJ3,89921,463240,0.00898677,20160.5,93016.9,28317.4,100,89921,252763,n1,Standard_NV24,M60,1,2.48,0,4.87689,0,4.87689
9,252763,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,43200.5,1.81844e+08,28317.4,0.166944,224446,0,n1,Standard_NV24,M60,2,2.48,0,9.75378,0,9.75378
10,269325,tf_resnet50,130000,52,8,J141,JJ5,179931,328979,0.0132068,60115.7,256075,16561.6,54.0022,179931,0,n1,In-house server 2,GTX 1080Ti,1,1.13,0,0.649812,0,0.649812
10,269325,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,43128.4,1.8154e+08,16561.6,2.02434,224446,0,n1,In-house server 2,GTX 1080Ti,7,1.13,0,4.54868,0,4.54868
11,314021,tf_resnet50,130000,52,8,J141,JJ5,179931,328979,0.0132068,43554.1,185528,44696,93.104,179931,0,n1,Standard_NV24,M60,1,2.48,0,7.69764,0,7.69764
11,314021,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,42326,1.78163e+08,44696,2.35375,224446,0,n1,Standard_NV24,M60,3,2.48,0,23.0929,0,23.0929
11,314021,tf_vgg19,130000,11,16,J166,JJ7,269325,771125,0.00739369,46791.5,661089,44696,60.3874,269325,0,n1,Standard_NV24,M60,1,2.48,0,7.69764,0,7.69764
12,321904,pytorch_alexnet,130000,1240,1024,J16,JJ8,314021,1.10612e+06,0.0125995,64139.2,474510,7882.56,4.37956,314021,0,n1,Standard_NV24,M60,1,2.48,0,1.35755,0,1.35755
12,321904,tf_resnet50,130000,52,8,J141,JJ5,179931,328979,0.0132068,6529.62,27814.2,7882.56,100,179931,321904,n1,Standard_NV24,M60,1,2.48,0,1.35755,0,1.35755
12,321904,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,42183.7,1.77564e+08,7882.56,2.40022,224446,0,n1,Standard_NV24,M60,2,2.48,0,2.7151,0,2.7151
12,321904,tf_vgg19,130000,11,16,J166,JJ7,269325,771125,0.00739369,18535.3,261874,7882.56,71.0373,269325,0,n1,Standard_NV24,M60,1,2.48,0,1.35755,0,1.35755
13,343340,pytorch_alexnet,130000,1240,1024,J16,JJ8,314021,1.10612e+06,0.0125995,61330.2,453728,21436.9,16.2899,314021,0,n1,Standard_NV24,M60,1,2.48,0,3.69191,0,3.69191
13,343340,tf_vgg19,130000,11,16,J166,JJ7,269325,771125,0.00739369,13552.1,191469,21436.9,100,269325,343340,n1,Standard_NV24,M60,1,2.48,0,3.69191,0,3.69191
13,343340,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,42163.6,1.77479e+08,21436.9,2.5266,224446,0,n1,Standard_NV24,M60,2,2.48,0,7.38381,0,7.38381
14,359034,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,42109,1.7725e+08,15693.6,2.53951,224446,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.719288,0,0.719288
14,359034,pytorch_alexnet,130000,1240,1024,J16,JJ8,314021,1.10612e+06,0.0125995,53691,397212,15693.6,40.7579,314021,0,n1,In-house server 3,Quadro P600,3,0.44,0,0.719288,0,0.719288
15,397031,tf_alexnet,130000,366,512,J95,JJ9,359034,544855,0.00855975,58474,483260,37997.4,20.1352,359034,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.580516,0,0.580516
15,397031,pytorch_alexnet,130000,1240,1024,J16,JJ8,314021,1.10612e+06,0.0125995,37997.4,281109,37997.4,100,314021,397031,n1,In-house server 3,Quadro P600,3,0.44,0,1.74155,0,1.74155
15,397031,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,42103.4,1.77226e+08,37997.4,2.56955,224446,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.16103,0,1.16103
16,404101,tf_alexnet,130000,366,512,J95,JJ9,359034,544855,0.00855975,46700.2,385954,7069.59,32.0597,359034,0,n1,In-house server 2,GTX 1080Ti,2,1.13,0,0.554766,0,0.554766
16,404101,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,42090.4,1.77172e+08,7069.59,2.95423,224446,0,n1,In-house server 2,GTX 1080Ti,6,1.13,0,1.6643,0,1.6643
17,449161,tf_alexnet,130000,366,512,J95,JJ9,359034,544855,0.00855975,39727.4,328328,45060,55.047,359034,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.37683,0,1.37683
17,449161,tf_resnet50,130000,126,32,J143,JJ10,404101,1.41949e+06,0.0113172,105828,590751,45060,7.63858,404101,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.688417,0,0.688417
17,449161,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,41924.3,1.76472e+08,45060,2.98986,224446,0,n1,In-house server 3,Quadro P600,2,0.44,0,1.37683,0,1.37683
18,494001,pytorch_vgg19,130000,8111,32,J82,JJ6,224446,2.00864e+08,0.0149911,41908.9,1.76407e+08,44840,3.02674,224446,0,n1,In-house server 3,Quadro P600,3,0.44,0,2.05517,0,2.05517
18,494001,tf_resnet50,130000,86,64,J140,JJ11,449161,861802,0.00406534,57423.3,361924,44840,12.4979,449161,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.685056,0,0.685056
18,494001,tf_resnet50,130000,126,32,J143,JJ10,404101,1.41949e+06,0.0113172,97744.5,545626,44840,15.2399,404101,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.685056,0,0.685056
18,494001,tf_alexnet,130000,366,512,J95,JJ9,359034,544855,0.00855975,26285.8,217240,44840,78.8082,359034,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.685056,0,0.685056
19,508147,tf_resnet50,130000,126,32,J143,JJ10,404101,1.41949e+06,0.0113172,89700.2,500722,14146,22.1762,404101,0,n1,Standard_NV24X,M60,1,4.96,0,2.43626,0,2.43626
19,508147,tf_alexnet,130000,366,512,J95,JJ9,359034,544855,0.00855975,12391.7,102411,14146,100,359034,508147,n1,Standard_NV24X,M60,1,4.96,0,2.43626,0,2.43626
19,508147,tf_resnet50,130000,75,8,J121,JJ12,494001,869516,0.0063803,136618,581562,14146,8.57851,494001,0,n1,Standard_NV24X,M60,1,4.96,0,2.43626,0,2.43626
