slot_number,sim_time,VM_type,NodeID,cost/node
1,9038,"In-house server 1,","n1,",0.276161
2,17884,"Standard_NV6,In-house server 1,","n1,n2,",1.65863
3,26878,"Standard_NV12,In-house server 1,","n1,n2,",3.23535
4,35716,"In-house server 3,Standard_NV6,","n1,n2,",2.12221
5,44806,"Standard_NC6,In-house server 3,","n1,n2,",2.03122
6,53925,"Standard_NC6,In-house server 3,In-house server 1,","n2,n1,",5.31941
7,62711,"In-house server 1,Standard_NV6,In-house server 3,Standard_NC6,","n1,n2,n3,",7.9806
8,71609,"Standard_NV6,In-house server 3,In-house server 1,","n2,n1,",2.04599
9,80644,"Standard_NV12,In-house server 1,In-house server 3,","n1,n3,n2,",4.13352
10,89575,"Standard_NC6,In-house server 3,In-house server 1,","n2,n3,n1,",3.93626
11,98557,"Standard_NC6,In-house server 1,In-house server 3,","n3,n2,n4,n1,",2.89143
12,107537,"Standard_NC6,In-house server 1,In-house server 3,Standard_NV6,","n2,n3,n1,n4,",3.91906
13,116621,"Standard_NC6,In-house server 1,In-house server 3,In-house server 2,","n1,n2,n3,n4,n5,",5.08648
14,125617,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 1,","n2,n3,n1,n5,n4,",4.56547
15,134627,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 1,","n4,n1,n5,n2,n3,",4.85289
16,143341,"Standard_NV6,Standard_NC12,In-house server 3,In-house server 1,","n3,n2,n1,n5,n4,",5.88382
17,145280,"In-house server 1,Standard_NC6,Standard_NV24,In-house server 3,","n4,n5,n2,n3,n1,",1.89407
18,146897,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 1,","n1,n4,n5,n3,n2,",0.826691
19,150006,"Standard_NC6,In-house server 1,In-house server 3,Standard_NV12,","n3,n2,n4,n5,n1,",2.24041
20,152283,"Standard_NC12,In-house server 1,In-house server 3,Standard_NV12,","n5,n1,n2,n3,n4,",1.98319
21,159366,"In-house server 1,In-house server 3,In-house server 2,Standard_NV12,","n1,n4,n5,n3,n2,",6.42092
22,161330,"Standard_NC6,In-house server 1,In-house server 3,In-house server 2,Standard_NV12,","n3,n2,n4,n5,n1,",1.56866
23,170278,"Standard_NC6,In-house server 3,In-house server 1,","n1,n2,n3,n5,n4,",4.36905
24,179310,"In-house server 1,Standard_NV12,In-house server 3,","n1,n4,n3,n2,n5,",6.45342
25,188411,"In-house server 1,Standard_NV12,In-house server 3,","n4,n5,n1,n3,n2,",5.50582
26,191515,"In-house server 1,Standard_NV24,In-house server 3,","n4,n5,n1,n2,n3,",2.96192
27,197592,"Standard_NV6,In-house server 3,In-house server 1,","n3,n2,n4,n5,n1,",2.86405
