n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,9038,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,44571.3,368373,9038,6.28369,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.276161,0,0.276161
2,17884,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,41770.6,345226,8846,12.4339,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.135147,0,0.135147
2,17884,tf_alexnet,130000,475,1024,J92,JJ2,9038,151726,0.00498911,71843.9,598714,8846,10.7918,9038,0,n1,Standard_NV6,M60,1,0.62,0,1.52348,0,1.52348
3,26878,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,39029.4,322570,8994,18.687,0,0,n2,In-house server 1,Quadro P600,1,0.11,0,0.137408,0,0.137408
3,26878,tf_alexnet,130000,475,1024,J92,JJ2,9038,151726,0.00498911,64090.6,534102,8994,21.7642,9038,0,n1,Standard_NV12,M60,1,1.24,0,1.54897,0,1.54897
3,26878,tf_alexnet,130000,232,128,J113,JJ3,17884,162172,0.0110549,48952.6,390266,8994,16.0495,17884,0,n1,Standard_NV12,M60,1,1.24,0,1.54897,0,1.54897
4,35716,tf_alexnet,130000,475,1024,J92,JJ2,9038,151726,0.00498911,56207.6,468409,8838,32.5462,9038,0,n2,Standard_NV6,M60,1,0.62,0,1.5221,0,1.5221
4,35716,tf_alexnet,130000,366,512,J95,JJ4,26878,702118,0.0147667,58474,483260,8838,4.50869,26878,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.240044,0,0.240044
4,35716,tf_alexnet,130000,232,128,J113,JJ3,17884,162172,0.0110549,41095.9,327630,8838,21.5582,17884,0,n1,In-house server 3,Quadro P600,1,0.44,0,0.120022,0,0.120022
4,35716,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,36242.3,299535,8838,24.6025,0,0,n1,In-house server 3,Quadro P600,2,0.44,0,0.240044,0,0.240044
5,44806,tf_vgg19,130000,14,32,J176,JJ5,35716,963569,0.00573196,45374.5,685012,9090,2.01854,35716,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.123444,0,0.123444
5,44806,tf_alexnet,130000,366,512,J95,JJ4,26878,702118,0.0147667,55837.6,461471,9090,9.32558,26878,0,n2,In-house server 3,Quadro P600,1,0.44,0,0.123444,0,0.123444
5,44806,tf_alexnet,130000,279,512,J111,JJ1,0,508208,0.00418968,33605.6,277744,9090,30.6867,0,0,n2,In-house server 3,Quadro P600,2,0.44,0,0.246889,0,0.246889
5,44806,tf_alexnet,130000,475,1024,J92,JJ2,9038,151726,0.00498911,48461.4,403855,9090,42.5203,9038,0,n1,Standard_NC6,K80,1,0.56,0,1.414,0,1.414
