n_iterate,sim_time,Application,Images,Epochs,Batchsize,Jobs,UniqueJobsID,SubmissionTime,Deadline,Tardinessweight,MinExecTime,MaxExecTime,ExecutionTime,CompletionPercent,StartTime,FinishTime,Nodes,VMType,GpuType,GpuNumber,cost,Tardiness,VMcost,TardinessCost,TotalCost
1,44621,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,70558.1,574933,44621,19.4764,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,1.36342,0,1.36342
2,89515,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,56816,462957,44894,39.0719,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.685881,0,0.685881
2,89515,pytorch_vgg19,130000,149,8,J65,JJ2,44621,7.25051e+06,0.0108931,43269.4,7.08002e+06,44894,3.80926,44621,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.685881,0,0.685881
3,134287,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,42989.7,350296,44772,58.6142,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.684017,0,0.684017
3,134287,pytorch_vgg19,130000,149,8,J65,JJ2,44621,7.25051e+06,0.0108931,41621.1,6.81032e+06,44772,7.60818,44621,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.684017,0,0.684017
3,134287,pytorch_vgg19,130000,8111,32,J82,JJ3,89515,1.41663e+08,0.00437808,43200.5,1.81844e+08,0,0,89515,0,,,,0,0,0,0,0,0
4,179524,pytorch_vgg19,130000,8111,32,J82,JJ3,89515,1.41663e+08,0.00437808,43200.5,1.81844e+08,0,0,89515,0,,,,0,0,0,0,0,0
4,179524,pytorch_vgg19,130000,149,8,J65,JJ2,44621,7.25051e+06,0.0108931,39977.4,6.54136e+06,0,7.60818,44621,0,,,,0,0,0,0,0,0
4,179524,tf_alexnet,130000,343,256,J90,JJ4,134287,510575,0.00685291,60663.3,494238,45237,22.9657,134287,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.691121,0,0.691121
4,179524,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,29201,237940,45237,78.3595,0,0,n1,In-house server 1,Quadro P600,1,0.11,0,0.691121,0,0.691121
5,224792,pytorch_vgg19,130000,8111,32,J82,JJ3,89515,1.41663e+08,0.00437808,43200.5,1.81844e+08,0,0,89515,0,,,,0,0,0,0,0,0
5,224792,pytorch_vgg19,130000,149,8,J65,JJ2,44621,7.25051e+06,0.0108931,39977.4,6.54136e+06,0,7.60818,44621,0,,,,0,0,0,0,0,0
5,224792,tf_alexnet,130000,343,256,J90,JJ4,134287,510575,0.00685291,46731.6,380733,0,22.9657,134287,0,,,,0,0,0,0,0,0
5,224792,pytorch_alexnet,130000,1497,1024,J32,JJ5,179524,685705,0.0133105,77052.1,572518,45268,17.5691,179524,0,n1,In-house server 1,Quadro P600,2,0.11,0,1.38319,0,1.38319
5,224792,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,15269.1,124418,0,78.3595,0,0,,,,0,0,0,0,0,0
6,334705,pytorch_vgg19,130000,149,8,J65,JJ2,44621,7.25051e+06,0.0108931,39977.4,6.54136e+06,0,7.60818,44621,0,,,,0,0,0,0,0,0
6,334705,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,15269.1,124418,0,78.3595,0,0,,,,0,0,0,0,0,0
6,334705,pytorch_vgg19,130000,8111,32,J82,JJ3,89515,1.41663e+08,0.00437808,43200.5,1.81844e+08,0,0,89515,0,,,,0,0,0,0,0,0
6,334705,tf_resnet50,130000,50,8,J133,JJ6,224792,554296,0.0136955,91048.9,387815,109913,100,224792,334705,n1,Standard_NV6,M60,1,0.62,0,18.9294,0,18.9294
6,334705,pytorch_alexnet,130000,1497,1024,J32,JJ5,179524,685705,0.0133105,63514.7,471931,0,17.5691,179524,0,,,,0,0,0,0,0,0
6,334705,tf_alexnet,130000,343,256,J90,JJ4,134287,510575,0.00685291,46731.6,380733,0,22.9657,134287,0,,,,0,0,0,0,0,0
7,547094,pytorch_vgg19,130000,149,8,J65,JJ2,44621,7.25051e+06,0.0108931,39977.4,6.54136e+06,0,7.60818,44621,0,,,,0,0,0,0,0,0
7,547094,pytorch_vgg19,130000,8111,32,J82,JJ3,89515,1.41663e+08,0.00437808,43200.5,1.81844e+08,0,0,89515,0,,,,0,0,0,0,0,0
7,547094,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,15269.1,124418,0,78.3595,0,0,,,,0,0,0,0,0,0
7,547094,pytorch_alexnet,130000,1497,1024,J32,JJ5,179524,685705,0.0133105,63514.7,471931,212389,100,179524,547094,n1,In-house server 1,Quadro P600,2,0.11,0,6.48966,0,6.48966
7,547094,tf_alexnet,130000,343,256,J90,JJ4,134287,510575,0.00685291,46731.6,380733,0,22.9657,134287,0,,,,0,0,0,0,0,0
8,593825,tf_alexnet,130000,399,256,J106,JJ1,0,1.13664e+06,0.0137715,15269.1,124418,0,78.3595,0,0,,,,0,0,0,0,0,0
8,593825,pytorch_vgg19,130000,8111,32,J82,JJ3,89515,1.41663e+08,0.00437808,43200.5,1.81844e+08,46731.6,2.54288,89515,0,n1,In-house server 2,GTX 1080Ti,6,1.13,0,12.573,0,12.573
8,593825,tf_alexnet,130000,343,256,J90,JJ4,134287,510575,0.00685291,46731.6,380733,46731.6,100,134287,593825,n1,In-house server 2,GTX 1080Ti,1,1.13,83249.8,2.0955,570.504,572.599
8,593825,pytorch_vgg19,130000,149,8,J65,JJ2,44621,7.25051e+06,0.0108931,39977.4,6.54136e+06,0,7.60818,44621,0,,,,0,0,0,0,0,0
