slot_number,sim_time,VM_type,NodeID,cost/node
1,6651,"In-house server 1,","n1,",0.203225
2,13111,"In-house server 1,In-house server 2,","n1,n2,",1.27884
3,19460,"In-house server 2,In-house server 3,In-house server 1,","n1,n2,n3,",2.03286
4,25844,"In-house server 2,In-house server 3,","n2,n1,",1.53689
5,32172,"Standard_NC6,In-house server 3,In-house server 2,","n2,n3,n1,",2.50776
6,38616,"Standard_NC6,In-house server 2,In-house server 3,","n3,n2,n4,n1,",4.55393
7,45069,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",4.56968
8,51466,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n3,n2,",4.49495
9,58025,"Standard_NC12,In-house server 3,In-house server 2,In-house server 1,","n1,n4,n2,n3,",3.90331
10,64430,"Standard_NC6,In-house server 2,In-house server 3,","n1,n4,n2,n3,",3.06485
11,70875,"Standard_NC6,In-house server 2,In-house server 3,","n2,n3,n4,n1,",3.02395
12,75372.5,"In-house server 2,In-house server 3,Standard_NC12,","n4,n1,n3,n2,",2.85318
13,77423,"Standard_NC12,In-house server 3,","n1,n3,n2,",0.944368
14,83843,"Standard_NC6,In-house server 3,Standard_NV6,","n1,n4,n3,n2,",3.02216
15,90237,"Standard_NC6,In-house server 3,Standard_NV6,","n3,n2,n1,n5,n4,",3.49776
16,96544,"Standard_NV6,In-house server 3,Standard_NC6,In-house server 1,","n2,n1,n6,n5,n4,n3,",3.93254
17,102957,"Standard_NV6,In-house server 3,Standard_NC6,","n3,n1,n6,n5,n4,n2,",4.57004
18,103276,"Standard_NV6,In-house server 3,Standard_NC6,","n3,n4,n7,n5,n1,n6,n2,",0.235067
19,109312,"Standard_NC6,In-house server 3,Standard_NV6,","n6,n1,n5,n4,n2,n3,",3.92474
20,115789,"Standard_NV6,In-house server 3,Standard_NC12,","n3,n1,n6,n4,n7,n5,n2,",6.20952
21,122099,"In-house server 3,Standard_NC6,Standard_NV12,","n7,n4,n5,n1,n6,n3,n2,",5.87723
22,127045,"In-house server 2,In-house server 3,Standard_NV12,Standard_NC6,","n1,n4,n7,n5,n6,n2,n3,",5.85812
23,128426,"Standard_NC12,In-house server 3,Standard_NV12,","n6,n4,n5,n1,n3,n2,",1.32797
24,130619,"Standard_NV24,In-house server 3,","n2,n3,n4,n1,n5,",2.37413
25,134789,"Standard_NV24X,In-house server 3,","n5,n1,n2,n3,n4,",4.70465
26,141199,"Standard_NV24X,In-house server 3,","n5,n1,n4,n2,n3,",6.82681
27,147566,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n2,n4,n7,n5,n1,n6,n3,",7.29882
28,154166,"Standard_NV6,Standard_NC6,In-house server 3,In-house server 2,","n2,n6,n4,n7,n5,n1,n3,",6.54745
29,160325,"Standard_NC6,Standard_NV12,In-house server 3,In-house server 2,","n3,n2,n6,n4,n7,n5,n1,",6.9377
30,160631,"Standard_NC6,Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n6,n1,n4,n7,n5,",0.290274
31,167030,"In-house server 2,In-house server 3,Standard_NC6,Standard_NV12,","n2,n6,n4,n7,n5,n1,n3,",6.30217
32,171313,"In-house server 2,In-house server 3,Standard_NV6,","n6,n3,n1,n7,n5,n4,n2,",4.20038
33,173451,"Standard_NV6,In-house server 3,In-house server 2,","n6,n2,n1,n3,n5,n7,n4,",2.36845
34,173872,"Standard_NV6,In-house server 3,In-house server 2,","n6,n2,n1,n3,n7,n5,n4,",0.404915
35,176146,"Standard_NV6,In-house server 3,In-house server 2,","n3,n6,n4,n5,n7,n1,n2,",2.26195
36,179998,"Standard_NV6,In-house server 3,In-house server 2,","n2,n3,n6,n4,n7,n5,n1,",4.18512
37,186467,"Standard_NV6,In-house server 2,In-house server 3,","n6,n2,n1,n7,n5,n4,n3,",6.49621
38,188220,"In-house server 2,In-house server 3,Standard_NV6,","n2,n6,n5,n4,n7,n1,n3,",1.58742
39,192868,"In-house server 2,In-house server 3,","n6,n3,n2,n1,n5,n4,",4.20504
40,199320,"In-house server 2,In-house server 3,","n2,n3,n4,n1,n5,",4.5673
41,200035,"Standard_NV6,In-house server 3,In-house server 2,","n3,n2,n1,n5,n7,n4,n6,",0.636191
42,205778,"Standard_NV6,In-house server 1,In-house server 2,In-house server 3,","n6,n3,n1,n2,n5,n7,n4,",5.07852
43,206036,"Standard_NV6,In-house server 3,In-house server 2,","n3,n2,n6,n4,n7,n5,n1,",0.223133
44,212072,"Standard_NV6,In-house server 3,In-house server 2,","n3,n6,n2,n7,n4,n5,n1,",5.81411
45,212223,"Standard_NV6,In-house server 2,In-house server 3,In-house server 1,","n3,n2,n1,n7,n5,n4,n6,",0.126217
46,218727,"Standard_NV6,In-house server 3,In-house server 2,","n3,n1,n6,n4,n7,n5,n2,",6.50371
47,225129,"Standard_NV6,In-house server 3,In-house server 2,","n3,n1,n6,n7,n5,n4,n2,",6.34188
48,231493,"Standard_NV6,In-house server 3,In-house server 2,","n6,n2,n1,n3,n7,n5,n4,",7.20699
49,233318,"In-house server 2,In-house server 3,Standard_NV12,","n3,n2,n5,n4,n7,n1,n6,",1.69541
50,237886,"In-house server 1,Standard_NV12,In-house server 3,In-house server 2,","n6,n3,n2,n1,n4,n7,n5,",4.66567
51,242612,"In-house server 2,In-house server 3,","n2,n3,n1,n6,n5,n7,n4,",4.59255
52,244290,"Standard_NV12,In-house server 3,In-house server 2,","n2,n1,n7,n5,n4,n6,n3,",1.77457
53,250550,"In-house server 2,In-house server 3,Standard_NV24,","n6,n3,n2,n1,n7,n4,n5,",8.00353
54,250636,"Standard_NV6,In-house server 3,In-house server 2,","n3,n2,n1,n7,n4,n5,n6,",0.0809067
55,257073,"In-house server 2,In-house server 3,Standard_NV12,","n2,n3,n6,n1,n7,n4,n5,",5.90776
56,259642,"In-house server 2,In-house server 3,","n6,n2,n3,n1,n5,n7,n4,",2.20539
57,259761,"In-house server 2,In-house server 3,Standard_NV6,","n6,n1,n2,n3,n7,n5,n4,",0.0945214
58,263561,"In-house server 2,In-house server 3,Standard_NV6,","n6,n2,n3,n1,n7,n5,n4,",3.25229
59,269870,"In-house server 2,In-house server 3,Standard_NV12,","n6,n3,n2,n1,n7,n5,n4,",5.74041
60,274823,"Standard_NV12,In-house server 3,","n6,n2,n3,n1,n7,n5,n4,",3.99879
61,276180,"Standard_NV6,In-house server 3,","n2,n3,n1,n5,n7,n4,n6,",0.870411
62,282559,"In-house server 3,In-house server 2,","n6,n4,n5,n7,n1,n3,n2,",4.0677
63,286174,"In-house server 3,","n6,n1,n3,n2,n5,n7,n4,",2.15193
64,289155,"Standard_NV6,In-house server 3,","n6,n3,n2,n1,n5,n7,n4,",1.94958
65,295522,"Standard_NV6,In-house server 3,","n6,n5,n4,n7,n1,n3,n2,",4.37967
66,295825,"Standard_NV6,In-house server 3,","n6,n3,n2,n1,n5,n7,n4,",0.199515
67,301999,"Standard_NV6,In-house server 3,","n7,n4,n5,n1,n6,n3,n2,",3.93707
68,308473,"Standard_NV6,In-house server 3,","n2,n3,n6,n1,n4,n7,n5,",4.12932
69,309885,"Standard_NC6,In-house server 3,","n6,n3,n2,n1,n5,n7,n4,",0.800502
70,314810,"Standard_NV6,In-house server 3,","n1,n6,n4,n7,n5,n2,n3,",3.13862
71,316198,"Standard_NC6,In-house server 3,","n2,n6,n5,n4,n7,n1,n3,",0.806408
72,321283,"Standard_NV6,In-house server 3,","n6,n2,n3,n1,n7,n5,n4,",3.41468
73,327580,"Standard_NV12,In-house server 3,","n2,n6,n5,n4,n7,n1,n3,",4.92116
74,333918,"In-house server 3,Standard_NC6,Standard_NV12,","n1,n6,n4,n7,n5,n2,n3,",4.92502
75,334545,"Standard_NV12,In-house server 3,","n4,n5,n7,n1,n6,n3,n2,",0.48822
76,340372,"In-house server 3,Standard_NV12,","n6,n1,n4,n7,n5,n2,n3,",4.31236
77,344017,"Standard_NC12,In-house server 3,","n3,n2,n5,n4,n7,n1,n6,",2.52928
78,346813,"In-house server 3,Standard_NV12,","n4,n5,n7,n1,n2,n3,n6,",2.0049
79,353192,"In-house server 3,Standard_NC12,","n1,n2,n3,n6,n5,n7,n4,",4.21938
80,358826,"Standard_NC12,In-house server 3,","n3,n2,n5,n4,n7,n1,n6,",3.99138
81,359509,"Standard_NV6,In-house server 3,","n6,n4,n5,n7,n1,n3,n2,",0.413607
82,366046,"In-house server 3,In-house server 2,","n2,n6,n4,n7,n5,n1,n3,",4.99181
83,372390,"In-house server 3,Standard_NV24X,","n3,n1,n6,n5,n7,n4,n2,",7.65308
84,372795,"In-house server 3,Standard_NV24X,","n2,n1,n3,n6,n5,n7,n4,",0.484083
85,378850,"In-house server 3,Standard_NV24,","n1,n6,n4,n7,n5,n3,n2,",6.07634
86,378919,"In-house server 3,Standard_NV24,","n3,n4,n5,n7,n1,n6,n2,",0.0700907
87,385359,"Standard_NV24,In-house server 3,","n2,n6,n4,n7,n5,n1,n3,",6.38505
88,391881,"In-house server 3,Standard_NV24,","n3,n4,n7,n5,n1,n6,n2,",6.92799
89,396829,"In-house server 3,Standard_NV24X,","n1,n5,n7,n4,n6,n3,n2,",5.80677
90,398286,"In-house server 3,Standard_NV24,","n1,n4,n7,n5,n3,n2,n6,",1.46465
91,401190,"Standard_NV24,In-house server 3,","n2,n6,n5,n4,n7,n1,n3,",2.97252
92,404688,"In-house server 3,Standard_NV24,","n1,n2,n7,n5,n4,n6,n3,",3.45848
93,408091,"In-house server 3,Standard_NV24X,","n1,n3,n2,n6,n5,n7,n4,",4.08239
94,411170,"In-house server 3,Standard_NV24X,","n3,n1,n5,n7,n4,n6,n2,",3.73081
95,416986,"In-house server 3,Standard_NV24,","n1,n4,n7,n5,n3,n2,n6,",6.22522
96,417567,"Standard_NV24,In-house server 3,","n1,n4,n7,n5,n6,n3,n2,",0.615569
97,423883,"Standard_NV24X,In-house server 3,","n1,n4,n7,n5,n6,n3,n2,",7.3271
98,424551,"In-house server 3,Standard_NV24X,","n1,n3,n2,n6,n5,n7,n4,",0.794909
99,430375,"In-house server 3,Standard_NV24X,","n5,n4,n7,n1,n2,n3,n6,",6.88531
100,432355,"Standard_NV24X,In-house server 2,In-house server 3,","n1,n5,n7,n4,n6,n2,n3,",2.8164
101,436863,"Standard_NV24X,In-house server 3,","n5,n4,n7,n1,n6,n3,n2,",5.39338
102,437978,"In-house server 3,In-house server 2,Standard_NV24X,","n1,n2,n3,n6,n5,n4,n7,",1.58466
103,440710,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n1,n5,n7,n4,n6,n2,",3.38089
104,442379,"Standard_NV24X,In-house server 2,In-house server 3,","n5,n4,n7,n1,n3,n2,n6,",2.36053
105,443231,"Standard_NV24,In-house server 3,In-house server 2,","n2,n1,n6,n5,n7,n4,n3,",1.02176
106,449093,"Standard_NV24X,In-house server 2,In-house server 3,","n3,n1,n6,n2,n4,n7,n5,",7.47242
